V1,V2,V3,V4,V5,V6,V7,V8,V9,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
866.0,0.03,-0.04,0.07,1608.5,0,1.57,19,False,302,304,305,,,0.71,0.29,,
745.0,0.04,-0.03,0.06,1514.8,0,1.37,20,False,304,,,,,,,,
907.0,0.01,-0.07,0.08,1651.5,0,0.88,20,False,305,306,307,,,0.24,0.76,,
780.0,0.02,-0.05,0.07,1555.3,0,0.77,21,False,306,,,,,,,,
907.0,0.01,-0.07,0.08,1651.5,0,0.88,21,True,307,,,,,,,,
1008.0,0.02,-0.11,0.09,1653.5,0,2.03,19,False,303,308,309,,,0.03,0.97,,
866.0,0.03,-0.08,0.08,1557.2,0,1.77,20,False,308,,,,,,,,
1056.0,0.02,-0.1,0.07,1636.3,0,2.02,20,False,309,310,311,,,0.51,0.49,,
907.0,0.02,-0.07,0.06,1541.0,0,1.76,21,False,310,,,,,,,,
1056.0,0.02,-0.1,0.07,1636.3,0,2.02,21,True,311,,,,,,,,
969.0,0.02,-0.11,0.09,1667.8,0,1.57,15,False,289,312,313,,,0.44,0.56,,
832.0,0.02,-0.08,0.07,1570.7,0,1.38,16,False,312,,,,,,,,
1016.0,0.02,-0.1,0.08,1652.1,0,1.87,16,False,313,314,315,,,0.54,0.46,,
873.0,0.02,-0.08,0.07,1555.9,0,1.64,17,False,314,,,,,,,,
1064.0,0.02,-0.1,0.06,1641.1,0,1.8,17,False,315,316,317,,,0.56,0.44,,
914.0,0.02,-0.07,0.05,1545.6,0,1.57,18,False,316,,,,,,,,
1113.0,0.01,-0.09,0.06,1627.2,0,1.93,18,False,317,318,319,,,0.04,0.96,,
957.0,0.02,-0.07,0.05,1532.4,0,1.68,19,False,318,,,,,,,,
1163.0,0.01,-0.09,0.04,1626.7,0,1.54,19,False,319,320,321,,,0.31,0.69,,
999.0,0.01,-0.07,0.04,1532.0,0,1.35,20,False,320,,,,,,,,
1215.0,0.0,-0.09,0.04,1621.7,0,1.59,20,False,321,322,323,,,0.77,0.23,,
1044.0,0.0,-0.07,0.04,1527.2,0,1.39,21,False,322,,,,,,,,
1215.0,0.0,-0.09,0.04,1621.7,0,1.59,21,True,323,,,,,,,,
978.0,0.02,-0.11,0.09,1665.0,0,1.76,12,False,283,324,325,,,0.69,0.31,,
841.0,0.03,-0.09,0.08,1568.0,0,1.54,13,False,324,,,,,,,,
1025.0,0.02,-0.1,0.08,1648.8,0,1.9,13,False,325,326,327,,,0.79,0.21,,
881.0,0.02,-0.08,0.07,1552.8,0,1.66,14,False,326,,,,,,,,
1073.0,0.02,-0.09,0.06,1637.6,0,1.83,14,False,327,328,329,,,0.85,0.15,,
922.0,0.02,-0.07,0.05,1542.2,0,1.6,15,False,328,,,,,,,,
1122.0,0.01,-0.09,0.05,1631.0,0,1.7,15,False,329,330,331,,,0.25,0.75,,
964.0,0.01,-0.07,0.04,1536.0,0,1.48,16,False,330,,,,,,,,
1172.0,0.01,-0.09,0.04,1628.8,0,1.52,16,False,331,332,333,,,0.63,0.37,,
1007.0,0.01,-0.07,0.04,1533.9,0,1.33,17,False,332,,,,,,,,
1224.0,0.0,-0.09,0.04,1622.5,0,1.58,17,False,333,334,335,,,0.37,0.63,,
1052.0,0.0,-0.07,0.04,1528.0,0,1.38,18,False,334,,,,,,,,
1277.0,-0.0,-0.09,0.04,1621.6,0,1.41,18,False,335,336,337,,,0.43,0.57,,
1097.0,-0.0,-0.07,0.03,1527.2,0,1.23,19,False,336,,,,,,,,
1331.0,-0.0,-0.09,0.04,1616.7,0,1.48,19,False,337,338,339,,,0.92,0.08,,
1144.0,-0.0,-0.07,0.04,1522.5,0,1.3,20,False,338,,,,,,,,
1387.0,-0.0,-0.08,0.05,1608.5,0,1.62,20,False,339,340,341,,,0.47,0.53,,
1191.0,-0.0,-0.07,0.04,1514.9,0,1.41,21,False,340,,,,,,,,
1387.0,-0.0,-0.08,0.05,1608.5,0,1.62,21,True,341,,,,,,,,
940.0,0.03,-0.11,0.12,1659.8,0,2.11,8,False,203,342,343,,,0.81,0.19,,
807.0,0.04,-0.08,0.1,1563.2,0,1.84,9,False,342,,,,,,,,
986.0,0.03,-0.1,0.09,1643.2,0,2.11,9,False,343,344,345,,,0.94,0.06,,
847.0,0.03,-0.07,0.08,1547.5,0,1.85,10,False,344,,,,,,,,
1033.0,0.02,-0.09,0.07,1630.8,0,2.07,10,False,345,346,347,,,0.94,0.06,,
888.0,0.03,-0.07,0.06,1535.8,0,1.81,11,False,346,,,,,,,,
1081.0,0.01,-0.08,0.05,1629.7,0,1.72,11,False,347,348,349,,,0.37,0.63,,
929.0,0.02,-0.06,0.05,1534.8,0,1.5,12,False,348,,,,,,,,
1130.0,0.0,-0.09,0.04,1639.0,0,1.24,12,False,349,350,351,,,0.19,0.81,,
971.0,0.01,-0.07,0.03,1543.5,0,1.09,13,False,350,,,,,,,,
1180.0,0.0,-0.09,0.04,1642.0,0,1.19,13,False,351,352,353,,,0.49,0.51,,
1014.0,0.0,-0.07,0.03,1546.4,0,1.04,14,False,352,,,,,,,,
1232.0,-0.0,-0.1,0.03,1640.2,0,1.19,14,False,353,354,355,,,0.33,0.67,,
1058.0,-0.0,-0.08,0.03,1544.7,0,1.04,15,False,354,,,,,,,,
1285.0,0.0,-0.1,0.05,1625.7,0,1.56,15,False,355,356,357,,,0.18,0.82,,
1104.0,0.0,-0.07,0.04,1531.0,0,1.37,16,False,356,,,,,,,,
1340.0,-0.0,-0.09,0.05,1610.0,0,1.78,16,False,357,358,359,,,0.13,0.87,,
1151.0,-0.0,-0.07,0.04,1516.2,0,1.55,17,False,358,,,,,,,,
1396.0,-0.0,-0.08,0.05,1602.8,0,1.7,17,False,359,360,361,,,0.64,0.36,,
1199.0,-0.0,-0.06,0.04,1509.5,0,1.48,18,False,360,,,,,,,,
1453.0,-0.01,-0.08,0.05,1603.1,0,1.53,18,False,361,362,363,,,0.29,0.71,,
1248.0,-0.01,-0.06,0.04,1509.7,0,1.34,19,False,362,,,,,,,,
1511.0,-0.01,-0.08,0.04,1609.8,0,1.27,19,False,363,364,365,,,0.58,0.42,,
1298.0,-0.01,-0.06,0.04,1516.0,0,1.11,20,False,364,,,,,,,,
1570.0,-0.01,-0.08,0.04,1611.0,0,1.32,20,False,365,366,367,,,0.66,0.34,,
1349.0,-0.01,-0.06,0.04,1517.2,0,1.15,21,False,366,,,,,,,,
1570.0,-0.01,-0.08,0.04,1611.0,0,1.32,21,True,367,,,,,,,,
942.0,0.01,-0.15,0.12,1718.5,0,1.11,5,False,10,368,369,,,0.41,0.59,,
851.0,0.04,-0.06,0.1,1625.8,0,1.88,6,False,368,370,371,,,0.5,0.5,,
731.0,0.05,-0.04,0.08,1531.1,0,1.65,7,False,370,,,,,,,,
893.0,0.03,-0.07,0.1,1649.6,0,1.36,7,False,371,372,373,,,0.17,0.83,,
767.0,0.03,-0.06,0.09,1553.5,0,1.19,8,False,372,,,,,,,,
936.0,0.02,-0.09,0.09,1664.7,0,1.3,8,False,373,374,375,,,0.87,0.13,,
804.0,0.02,-0.07,0.07,1567.7,0,1.14,9,False,374,,,,,,,,
981.0,0.02,-0.1,0.08,1666.2,0,1.43,9,False,375,376,377,,,0.08,0.92,,
843.0,0.02,-0.08,0.06,1569.1,0,1.25,10,False,376,,,,,,,,
1028.0,0.02,-0.1,0.07,1656.0,0,1.67,10,False,377,378,379,,,0.55,0.45,,
883.0,0.02,-0.08,0.06,1559.6,0,1.46,11,False,378,,,,,,,,
1076.0,0.02,-0.1,0.06,1642.8,0,1.78,11,False,379,380,381,,,0.8,0.2,,
925.0,0.02,-0.08,0.05,1547.1,0,1.56,12,False,380,,,,,,,,
1126.0,0.01,-0.09,0.06,1627.2,0,1.92,12,False,381,382,383,,,0.59,0.41,,
967.0,0.02,-0.07,0.05,1532.5,0,1.68,13,False,382,,,,,,,,
1177.0,0.01,-0.09,0.04,1625.6,0,1.55,13,False,383,384,385,,,0.56,0.44,,
1011.0,0.01,-0.07,0.04,1530.9,0,1.36,14,False,384,,,,,,,,
1229.0,0.0,-0.09,0.04,1619.6,0,1.61,14,False,385,386,387,,,0.47,0.53,,
1056.0,0.0,-0.07,0.04,1525.3,0,1.41,15,False,386,,,,,,,,
1282.0,-0.0,-0.08,0.04,1619.0,0,1.44,15,False,387,388,389,,,0.6,0.4,,
1102.0,-0.0,-0.07,0.03,1524.7,0,1.26,16,False,388,,,,,,,,
1336.0,-0.0,-0.08,0.04,1623.5,0,1.19,16,False,389,390,391,,,0.52,0.48,,
1148.0,-0.01,-0.07,0.03,1529.0,0,1.04,17,False,390,,,,,,,,
1391.0,-0.01,-0.09,0.04,1623.0,0,1.22,17,False,391,392,393,,,0.44,0.56,,
1195.0,-0.01,-0.07,0.04,1528.5,0,1.06,18,False,392,,,,,,,,
1448.0,-0.01,-0.09,0.05,1618.5,0,1.33,18,False,393,394,395,,,0.32,0.68,,
1244.0,-0.01,-0.07,0.04,1524.2,0,1.16,19,False,394,,,,,,,,
1506.0,-0.01,-0.08,0.05,1611.0,0,1.48,19,False,395,396,397,,,0.42,0.58,,
1294.0,-0.01,-0.07,0.04,1517.2,0,1.29,20,False,396,,,,,,,,
1565.0,-0.01,-0.08,0.04,1612.3,0,1.29,20,False,397,398,399,,,0.76,0.24,,
1345.0,-0.01,-0.06,0.04,1518.4,0,1.13,21,False,398,,,,,,,,
1565.0,-0.01,-0.08,0.04,1612.3,0,1.29,21,True,399,,,,,,,,
989.0,0.03,-0.13,0.11,1676.4,0,2.15,6,False,369,400,401,,,0.42,0.58,,
892.0,0.04,-0.03,0.08,1594.8,0,2.07,7,False,400,402,403,,,0.96,0.04,,
767.0,0.05,-0.02,0.06,1501.9,0,1.81,8,False,402,,,,,,,,
934.0,0.02,-0.06,0.06,1639.1,0,1.01,8,False,403,404,405,,,0.31,0.69,,
802.0,0.02,-0.04,0.05,1543.6,0,0.88,9,False,404,,,,,,,,
978.0,0.01,-0.09,0.06,1664.8,0,0.95,9,False,405,406,407,,,0.28,0.72,,
840.0,0.01,-0.07,0.05,1567.9,0,0.83,10,False,406,,,,,,,,
1024.0,0.01,-0.11,0.06,1668.3,0,1.22,10,False,407,408,409,,,0.89,0.11,,
880.0,0.01,-0.08,0.05,1571.2,0,1.06,11,False,408,,,,,,,,
1072.0,0.01,-0.11,0.06,1652.7,0,1.68,11,False,409,410,411,,,0.47,0.53,,
921.0,0.02,-0.08,0.05,1556.4,0,1.47,12,False,410,,,,,,,,
1122.0,0.01,-0.1,0.06,1635.3,0,1.84,12,False,411,412,413,,,0.64,0.36,,
964.0,0.01,-0.08,0.05,1540.1,0,1.61,13,False,412,,,,,,,,
1173.0,0.01,-0.09,0.05,1624.3,0,1.76,13,False,413,414,415,,,0.33,0.67,,
1008.0,0.01,-0.07,0.04,1529.7,0,1.54,14,False,414,,,,,,,,
1225.0,0.0,-0.09,0.04,1619.0,0,1.62,14,False,415,416,417,,,0.12,0.88,,
1052.0,0.0,-0.07,0.04,1524.8,0,1.41,15,False,416,,,,,,,,
1278.0,-0.0,-0.08,0.04,1618.9,0,1.45,15,False,417,418,419,,,0.29,0.71,,
1098.0,-0.0,-0.07,0.03,1524.6,0,1.26,16,False,418,,,,,,,,
1332.0,-0.0,-0.08,0.04,1623.7,0,1.18,16,False,419,420,421,,,0.39,0.61,,
1144.0,-0.01,-0.07,0.03,1529.2,0,1.03,17,False,420,,,,,,,,
1387.0,-0.01,-0.09,0.04,1623.5,0,1.21,17,False,421,422,423,,,0.25,0.75,,
1192.0,-0.01,-0.07,0.04,1528.9,0,1.06,18,False,422,,,,,,,,
1444.0,-0.01,-0.09,0.04,1619.1,0,1.32,18,False,423,424,425,,,0.34,0.66,,
1240.0,-0.01,-0.07,0.04,1524.9,0,1.15,19,False,424,,,,,,,,
1502.0,-0.01,-0.09,0.05,1611.7,0,1.47,19,False,425,426,427,,,0.37,0.63,,
1291.0,-0.01,-0.07,0.04,1517.8,0,1.28,20,False,426,,,,,,,,
1561.0,-0.01,-0.08,0.05,1602.0,0,1.65,20,False,427,428,429,,,0.55,0.45,,
1341.0,-0.01,-0.06,0.04,1508.7,0,1.44,21,False,428,,,,,,,,
1561.0,-0.01,-0.08,0.05,1602.0,0,1.65,21,True,429,,,,,,,,
1037.0,0.03,-0.11,0.09,1636.5,0,2.56,7,False,401,430,431,,,0.73,0.27,,
891.0,0.03,-0.08,0.08,1541.2,0,2.24,8,False,430,,,,,,,,
1086.0,0.02,-0.08,0.07,1612.5,0,2.44,8,False,431,432,433,,,0.21,0.79,,
933.0,0.03,-0.07,0.06,1518.6,0,2.13,9,False,432,,,,,,,,
1135.0,0.01,-0.08,0.04,1617.9,0,1.64,9,False,433,434,435,,,0.37,0.63,,
976.0,0.01,-0.06,0.04,1523.7,0,1.43,10,False,434,,,,,,,,
1185.0,0.0,-0.08,0.04,1625.4,0,1.36,10,False,435,436,437,,,0.33,0.67,,
1019.0,0.0,-0.06,0.03,1530.7,0,1.19,11,False,436,,,,,,,,
1237.0,-0.0,-0.09,0.03,1635.4,0,1.05,11,False,437,438,439,,,0.68,0.32,,
1063.0,-0.0,-0.07,0.02,1540.2,0,0.92,12,False,438,,,,,,,,
1290.0,-0.0,-0.09,0.04,1630.4,0,1.3,12,False,439,440,441,,,0.42,0.58,,
1109.0,-0.0,-0.07,0.03,1535.4,0,1.14,13,False,440,,,,,,,,
1345.0,-0.0,-0.09,0.05,1622.3,0,1.41,13,False,441,442,443,,,0.48,0.52,,
1155.0,-0.0,-0.07,0.04,1527.9,0,1.23,14,False,442,,,,,,,,
1401.0,-0.0,-0.09,0.05,1611.8,0,1.58,14,False,443,444,445,,,0.03,0.97,,
1204.0,-0.0,-0.07,0.04,1517.9,0,1.38,15,False,444,,,,,,,,
1458.0,-0.0,-0.08,0.06,1599.3,0,1.8,15,False,445,446,447,,,0.57,0.43,,
1253.0,-0.0,-0.06,0.05,1506.1,0,1.58,16,False,446,,,,,,,,
1516.0,-0.01,-0.08,0.05,1596.1,0,1.69,16,False,447,448,449,,,0.59,0.41,,
1303.0,-0.01,-0.06,0.04,1503.1,0,1.47,17,False,448,,,,,,,,
1575.0,-0.01,-0.07,0.05,1600.5,0,1.46,17,False,449,450,451,,,0.43,0.57,,
1353.0,-0.01,-0.06,0.04,1507.3,0,1.27,18,False,450,,,,,,,,
1635.0,-0.01,-0.07,0.04,1611.9,0,1.13,18,False,451,452,453,,,0.12,0.88,,
1405.0,-0.01,-0.06,0.03,1518.0,0,0.99,19,False,452,,,,,,,,
1696.0,-0.01,-0.08,0.04,1617.0,0,1.12,19,False,453,454,455,,,0.62,0.38,,
1457.0,-0.01,-0.06,0.03,1522.8,0,0.98,20,False,454,,,,,,,,
1758.0,-0.01,-0.08,0.04,1604.6,0,1.57,20,False,455,456,457,,,0.17,0.83,,
1511.0,-0.01,-0.06,0.04,1511.2,0,1.37,21,False,456,,,,,,,,
1758.0,-0.01,-0.08,0.04,1604.6,0,1.57,21,True,457,,,,,,,,
1043.0,-0.01,-0.19,0.04,1782.8,0,-0.43,4,False,8,458,459,,,0.97,0.03,,
940.0,0.02,-0.12,0.11,1674.8,0,1.31,5,False,458,460,461,,,0.43,0.57,,
849.0,0.03,-0.03,0.07,1608.7,0,1.53,6,False,460,462,463,,,0.67,0.33,,
729.0,0.04,-0.02,0.06,1515.1,0,1.34,7,False,462,,,,,,,,
889.0,0.01,-0.07,0.08,1658.3,0,0.7,7,False,463,464,465,,,0.95,0.05,,
764.0,0.01,-0.05,0.07,1561.8,0,0.61,8,False,464,,,,,,,,
931.0,0.01,-0.1,0.09,1683.5,0,0.81,8,False,465,466,467,,,0.08,0.92,,
841.0,0.02,-0.05,0.08,1626.5,0,1.05,9,False,466,468,469,,,0.82,0.18,,
722.0,0.03,-0.04,0.06,1531.8,0,0.92,10,False,468,,,,,,,,
882.0,0.01,-0.08,0.1,1667.5,0,0.74,10,False,469,470,471,,,0.43,0.57,,
758.0,0.01,-0.06,0.08,1570.4,0,0.64,11,False,470,,,,,,,,
924.0,0.01,-0.11,0.1,1685.7,0,0.94,11,False,471,472,473,,,0.76,0.24,,
835.0,0.03,-0.04,0.08,1623.5,0,1.26,12,False,472,474,475,,,0.67,0.33,,
717.0,0.03,-0.03,0.07,1528.9,0,1.1,13,False,474,,,,,,,,
875.0,0.01,-0.08,0.1,1665.5,0,0.79,13,False,475,476,477,,,0.74,0.26,,
752.0,0.02,-0.06,0.09,1568.5,0,0.69,14,False,476,,,,,,,,
917.0,0.01,-0.11,0.1,1684.7,0,0.94,14,False,477,478,479,,,0.3,0.7,,
828.0,0.03,-0.04,0.08,1623.2,0,1.25,15,False,478,480,481,,,0.17,0.83,,
712.0,0.03,-0.03,0.07,1528.7,0,1.09,16,False,480,,,,,,,,
868.0,0.01,-0.08,0.11,1665.8,0,0.78,16,False,481,482,483,,,0.39,0.61,,
746.0,0.02,-0.06,0.09,1568.7,0,0.68,17,False,482,,,,,,,,
910.0,0.01,-0.11,0.1,1685.7,0,0.93,17,False,483,484,485,,,0.51,0.49,,
822.0,0.03,-0.04,0.08,1624.6,0,1.23,18,False,484,486,487,,,0.13,0.87,,
706.0,0.03,-0.03,0.07,1530.0,0,1.07,19,False,486,,,,,,,,
862.0,0.01,-0.08,0.11,1667.3,0,0.77,19,False,487,488,489,,,0.66,0.34,,
741.0,0.02,-0.06,0.09,1570.2,0,0.67,20,False,488,,,,,,,,
904.0,0.01,-0.11,0.11,1687.4,0,0.92,20,False,489,490,491,,,0.34,0.66,,
777.0,0.02,-0.09,0.09,1589.1,0,0.8,21,True,490,,,,,,,,
904.0,0.01,-0.11,0.11,1687.4,0,0.92,21,True,491,,,,,,,,
954.0,0.02,-0.12,0.1,1679.4,0,1.45,18,False,485,492,493,,,0.55,0.45,,
861.0,0.03,-0.04,0.07,1611.0,0,1.54,19,False,492,494,495,,,0.92,0.08,,
740.0,0.04,-0.03,0.06,1517.2,0,1.35,20,False,494,,,,,,,,
902.0,0.01,-0.07,0.08,1653.8,0,0.87,20,False,495,496,497,,,0.11,0.89,,
775.0,0.02,-0.05,0.07,1557.5,0,0.76,21,False,496,,,,,,,,
902.0,0.01,-0.07,0.08,1653.8,0,0.87,21,True,497,,,,,,,,
1000.0,0.03,-0.11,0.09,1656.6,0,2.0,19,False,493,498,499,,,0.42,0.58,,
860.0,0.03,-0.09,0.08,1560.1,0,1.75,20,False,498,,,,,,,,
1048.0,0.02,-0.1,0.08,1632.8,0,2.24,20,False,499,500,501,,,0.29,0.71,,
900.0,0.03,-0.07,0.06,1537.8,0,1.96,21,False,500,,,,,,,,
1048.0,0.02,-0.1,0.08,1632.8,0,2.24,21,True,501,,,,,,,,
962.0,0.02,-0.12,0.1,1677.8,0,1.47,15,False,479,502,503,,,0.78,0.22,,
868.0,0.03,-0.04,0.07,1609.3,0,1.57,16,False,502,504,505,,,0.63,0.37,,
745.0,0.04,-0.03,0.06,1515.6,0,1.37,17,False,504,,,,,,,,
909.0,0.01,-0.07,0.08,1652.0,0,0.88,17,False,505,506,507,,,0.33,0.67,,
781.0,0.02,-0.05,0.06,1555.8,0,0.77,18,False,506,,,,,,,,
952.0,0.01,-0.1,0.07,1677.0,0,0.85,18,False,507,508,509,,,0.48,0.52,,
859.0,0.02,-0.04,0.07,1620.1,0,1.13,19,False,508,510,511,,,0.31,0.69,,
738.0,0.03,-0.03,0.06,1525.8,0,0.99,20,False,510,,,,,,,,
900.0,0.01,-0.08,0.08,1666.8,0,0.62,20,False,511,512,513,,,0.42,0.58,,
773.0,0.01,-0.06,0.07,1569.7,0,0.54,21,False,512,,,,,,,,
900.0,0.01,-0.08,0.08,1666.8,0,0.62,21,True,513,,,,,,,,
997.0,0.01,-0.11,0.07,1674.0,0,1.35,19,False,509,514,515,,,0.26,0.74,,
899.0,0.03,-0.04,0.07,1603.4,0,1.67,20,False,514,516,517,,,0.53,0.47,,
773.0,0.03,-0.03,0.06,1510.0,0,1.46,21,False,516,,,,,,,,
899.0,0.03,-0.04,0.07,1603.4,0,1.67,21,True,517,,,,,,,,
1044.0,0.02,-0.11,0.07,1660.2,0,1.62,20,False,515,518,519,,,0.72,0.28,,
897.0,0.02,-0.09,0.06,1563.5,0,1.41,21,False,518,,,,,,,,
1044.0,0.02,-0.11,0.07,1660.2,0,1.62,21,True,519,,,,,,,,
1009.0,0.02,-0.11,0.09,1654.3,0,2.02,16,False,503,520,521,,,0.01,0.99,,
867.0,0.03,-0.08,0.07,1558.0,0,1.77,17,False,520,,,,,,,,
1057.0,0.02,-0.1,0.07,1636.8,0,2.01,17,False,521,522,523,,,0.48,0.52,,
908.0,0.02,-0.07,0.06,1541.5,0,1.76,18,False,522,,,,,,,,
1106.0,0.02,-0.09,0.06,1624.7,0,1.95,18,False,523,524,525,,,0.41,0.59,,
950.0,0.02,-0.07,0.05,1530.1,0,1.71,19,False,524,,,,,,,,
1156.0,0.01,-0.08,0.05,1617.8,0,1.83,19,False,525,526,527,,,0.14,0.86,,
993.0,0.01,-0.06,0.04,1523.5,0,1.6,20,False,526,,,,,,,,
1207.0,0.0,-0.08,0.04,1623.7,0,1.37,20,False,527,528,529,,,0.07,0.93,,
1037.0,0.0,-0.06,0.03,1529.2,0,1.2,21,False,528,,,,,,,,
1207.0,0.0,-0.08,0.04,1623.7,0,1.37,21,True,529,,,,,,,,
969.0,0.02,-0.12,0.09,1677.8,0,1.47,12,False,473,530,531,,,0.58,0.42,,
875.0,0.03,-0.04,0.07,1608.6,0,1.59,13,False,530,532,533,,,0.31,0.69,,
752.0,0.04,-0.03,0.06,1515.0,0,1.39,14,False,532,,,,,,,,
917.0,0.01,-0.07,0.07,1651.0,0,0.89,14,False,533,534,535,,,0.71,0.29,,
788.0,0.02,-0.05,0.06,1554.8,0,0.78,15,False,534,,,,,,,,
960.0,0.01,-0.1,0.07,1675.5,0,0.85,15,False,535,536,537,,,0.78,0.22,,
866.0,0.02,-0.04,0.07,1618.5,0,1.15,16,False,536,538,539,,,0.3,0.7,,
744.0,0.03,-0.03,0.06,1524.2,0,1.01,17,False,538,,,,,,,,
907.0,0.01,-0.08,0.08,1665.1,0,0.63,17,False,539,540,541,,,0.6,0.4,,
779.0,0.01,-0.06,0.07,1568.2,0,0.55,18,False,540,,,,,,,,
950.0,0.01,-0.11,0.08,1681.5,0,0.98,18,False,541,542,543,,,0.52,0.48,,
857.0,0.02,-0.05,0.07,1623.7,0,1.1,19,False,542,544,545,,,0.8,0.2,,
736.0,0.03,-0.04,0.06,1529.1,0,0.96,20,False,544,,,,,,,,
898.0,0.01,-0.08,0.09,1664.1,0,0.77,20,False,545,546,547,,,0.43,0.57,,
772.0,0.01,-0.06,0.07,1567.2,0,0.67,21,False,546,,,,,,,,
898.0,0.01,-0.08,0.09,1664.1,0,0.77,21,True,547,,,,,,,,
996.0,0.02,-0.11,0.08,1671.4,0,1.53,19,False,543,548,549,,,0.14,0.86,,
856.0,0.02,-0.09,0.07,1574.1,0,1.33,20,False,548,,,,,,,,
1044.0,0.02,-0.11,0.07,1651.6,0,1.88,20,False,549,550,551,,,0.07,0.93,,
897.0,0.02,-0.08,0.06,1555.4,0,1.65,21,False,550,,,,,,,,
1044.0,0.02,-0.11,0.07,1651.6,0,1.88,21,True,551,,,,,,,,
1006.0,0.01,-0.11,0.07,1672.0,0,1.36,16,False,537,552,553,,,0.8,0.2,,
864.0,0.02,-0.09,0.06,1574.6,0,1.19,17,False,552,,,,,,,,
1054.0,0.01,-0.11,0.07,1657.6,0,1.64,17,False,553,554,555,,,0.19,0.81,,
905.0,0.02,-0.08,0.06,1561.1,0,1.43,18,False,554,,,,,,,,
1103.0,0.01,-0.1,0.06,1641.2,0,1.79,18,False,555,556,557,,,0.77,0.23,,
948.0,0.01,-0.08,0.05,1545.6,0,1.56,19,False,556,,,,,,,,
1153.0,0.01,-0.09,0.05,1630.8,0,1.7,19,False,557,558,559,,,0.34,0.66,,
991.0,0.01,-0.07,0.04,1535.8,0,1.48,20,False,558,,,,,,,,
1204.0,0.0,-0.09,0.04,1625.9,0,1.54,20,False,559,560,561,,,0.73,0.27,,
1035.0,0.0,-0.07,0.04,1531.2,0,1.35,21,False,560,,,,,,,,
1204.0,0.0,-0.09,0.04,1625.9,0,1.54,21,True,561,,,,,,,,
1016.0,0.02,-0.11,0.09,1653.3,0,2.03,13,False,531,562,563,,,0.52,0.48,,
873.0,0.03,-0.08,0.07,1557.0,0,1.78,14,False,562,,,,,,,,
1064.0,0.02,-0.1,0.07,1635.2,0,2.03,14,False,563,564,565,,,0.39,0.61,,
914.0,0.02,-0.07,0.06,1540.0,0,1.77,15,False,564,,,,,,,,
1113.0,0.02,-0.09,0.06,1622.7,0,1.97,15,False,565,566,567,,,0.7,0.3,,
957.0,0.02,-0.07,0.05,1528.2,0,1.72,16,False,566,,,,,,,,
1163.0,0.01,-0.08,0.05,1615.5,0,1.85,16,False,567,568,569,,,0.35,0.65,,
1000.0,0.01,-0.06,0.04,1521.4,0,1.62,17,False,568,,,,,,,,
1214.0,0.0,-0.08,0.04,1621.4,0,1.39,17,False,569,570,571,,,0.05,0.95,,
1043.0,0.0,-0.06,0.03,1527.0,0,1.22,18,False,570,,,,,,,,
1266.0,-0.0,-0.09,0.03,1630.3,0,1.1,18,False,571,572,573,,,0.64,0.36,,
1088.0,-0.0,-0.07,0.03,1535.3,0,0.96,19,False,572,,,,,,,,
1320.0,-0.0,-0.09,0.04,1624.1,0,1.38,19,False,573,574,575,,,0.01,0.99,,
1134.0,-0.0,-0.07,0.04,1529.5,0,1.21,20,False,574,,,,,,,,
1375.0,-0.0,-0.09,0.05,1615.1,0,1.52,20,False,575,576,577,,,0.47,0.53,,
1182.0,-0.0,-0.07,0.04,1521.0,0,1.33,21,False,576,,,,,,,,
1375.0,-0.0,-0.09,0.05,1615.1,0,1.52,21,True,577,,,,,,,,
976.0,0.02,-0.12,0.08,1681.5,0,1.3,9,False,467,578,579,,,0.91,0.09,,
880.0,0.03,-0.04,0.08,1610.8,0,1.59,10,False,578,580,581,,,0.46,0.54,,
756.0,0.03,-0.03,0.06,1517.0,0,1.39,11,False,580,,,,,,,,
922.0,0.01,-0.07,0.07,1652.5,0,0.89,11,False,581,582,583,,,0.64,0.36,,
792.0,0.02,-0.05,0.06,1556.3,0,0.78,12,False,582,,,,,,,,
965.0,0.01,-0.1,0.07,1676.3,0,0.85,12,False,583,584,585,,,0.63,0.37,,
870.0,0.02,-0.04,0.07,1618.7,0,1.16,13,False,584,586,587,,,0.65,0.35,,
748.0,0.03,-0.03,0.06,1524.5,0,1.01,14,False,586,,,,,,,,
911.0,0.01,-0.08,0.08,1665.1,0,0.63,14,False,587,588,589,,,0.05,0.95,,
783.0,0.01,-0.06,0.06,1568.1,0,0.55,15,False,588,,,,,,,,
954.0,0.01,-0.11,0.08,1681.1,0,0.98,15,False,589,590,591,,,0.54,0.46,,
861.0,0.02,-0.05,0.07,1623.1,0,1.11,16,False,590,592,593,,,0.48,0.52,,
740.0,0.03,-0.04,0.06,1528.6,0,0.97,17,False,592,,,,,,,,
902.0,0.01,-0.08,0.09,1663.4,0,0.78,17,False,593,594,595,,,0.43,0.57,,
775.0,0.01,-0.06,0.07,1566.5,0,0.68,18,False,594,,,,,,,,
945.0,0.01,-0.11,0.08,1680.6,0,0.98,18,False,595,596,597,,,0.27,0.73,,
853.0,0.02,-0.05,0.07,1623.4,0,1.09,19,False,596,598,599,,,0.97,0.03,,
733.0,0.03,-0.04,0.06,1528.9,0,0.96,20,False,598,,,,,,,,
894.0,0.01,-0.08,0.09,1664.1,0,0.76,20,False,599,600,601,,,0.29,0.71,,
