V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.59,0.028,11,327,,,,,,,,
0.51,0.029,10,326,,,,,,,,
0.49,0.03,7,315,328,,,,1.0,,,
0.53,0.034,8,328,,,,,,,,
0.38,0.032,7,28,67,28,329,,0.32,0.01,0.67,
0.38,0.028,8,67,330,331,35,,0.51,0.35,0.13,
0.39,0.031,9,330,69,223,53,,0.36,0.36,0.28,
0.46,0.033,10,69,332,,,,1.0,,,
0.56,0.039,11,332,,,,,,,,
0.48,0.027,10,223,333,,,,1.0,,,
0.54,0.028,11,333,,,,,,,,
0.39,0.029,10,53,49,51,,,0.05,0.95,,
0.37,0.026,11,49,,,,,,,,
0.41,0.03,11,51,,,,,,,,
0.36,0.029,9,331,188,,,,1.0,,,
0.35,0.025,10,188,147,334,,,0.61,0.39,,
0.42,0.025,11,147,,,,,,,,
0.4,0.026,11,334,,,,,,,,
0.43,0.028,9,35,302,335,292,,0.23,0.26,0.51,
0.51,0.032,10,302,,,,,,,,
0.44,0.029,10,335,261,326,,,0.37,0.63,,
0.52,0.03,11,261,,,,,,,,
0.51,0.029,11,326,,,,,,,,
0.52,0.024,10,292,,,,,,,,
0.38,0.032,8,28,336,,,,1.0,,,
0.47,0.033,9,336,337,338,339,,0.2,0.31,0.48,
0.45,0.037,10,337,340,341,,,0.52,0.48,,
0.56,0.04,11,340,,,,,,,,
0.48,0.039,11,341,,,,,,,,
0.5,0.034,10,338,281,320,,,0.69,0.31,,
0.58,0.037,11,281,,,,,,,,
0.51,0.037,11,320,,,,,,,,
0.55,0.032,10,339,,,,,,,,
0.37,0.035,8,329,323,342,343,,0.4,0.34,0.26,
0.44,0.031,9,323,344,,,,1.0,,,
0.51,0.03,10,344,,,,,,,,
0.35,0.037,9,342,293,,,,1.0,,,
0.4,0.034,10,293,345,346,347,,0.47,0.26,0.27,
0.43,0.031,11,345,,,,,,,,
0.49,0.035,11,346,,,,,,,,
0.5,0.038,11,347,,,,,,,,
0.41,0.038,9,343,280,348,,,0.66,0.34,,
0.44,0.033,10,280,313,286,275,,0.27,0.39,0.33,
0.53,0.03,11,313,,,,,,,,
0.47,0.035,11,286,,,,,,,,
0.42,0.03,11,275,,,,,,,,
0.46,0.037,10,348,316,349,350,,0.12,0.21,0.68,
0.49,0.032,11,316,,,,,,,,
0.48,0.036,11,349,,,,,,,,
0.47,0.041,11,350,,,,,,,,
0.41,0.026,6,216,101,35,,,0.45,0.55,,
0.46,0.026,7,101,351,,,,1.0,,,
0.54,0.025,8,351,,,,,,,,
0.43,0.028,7,35,248,79,352,,0.45,0.26,0.29,
0.48,0.029,8,248,239,223,,,0.58,0.42,,
0.45,0.026,9,239,216,208,56,,0.49,0.2,0.31,
0.41,0.026,10,216,295,105,353,,0.37,0.2,0.43,
0.44,0.028,11,295,,,,,,,,
0.44,0.03,11,105,,,,,,,,
0.38,0.029,11,353,,,,,,,,
0.47,0.026,10,208,261,292,,,0.41,0.59,,
0.52,0.03,11,261,,,,,,,,
0.52,0.024,11,292,,,,,,,,
0.43,0.03,10,56,354,355,302,,0.13,0.34,0.53,
0.49,0.033,11,354,,,,,,,,
0.41,0.032,11,355,,,,,,,,
0.51,0.032,11,302,,,,,,,,
0.48,0.027,9,223,356,357,312,,0.38,0.19,0.43,
0.5,0.027,10,356,358,238,101,,0.47,0.16,0.37,
0.51,0.031,11,358,,,,,,,,
0.52,0.027,11,238,,,,,,,,
0.46,0.026,11,101,,,,,,,,
0.56,0.027,10,357,,,,,,,,
0.45,0.031,10,312,354,359,,,0.5,0.5,,
0.49,0.033,11,354,,,,,,,,
0.46,0.035,11,359,,,,,,,,
0.41,0.027,8,79,360,361,,,0.74,0.26,,
0.41,0.031,9,360,362,,,,1.0,,,
0.48,0.032,10,362,363,364,,,0.5,0.5,,
0.59,0.036,11,363,,,,,,,,
0.59,0.034,11,364,,,,,,,,
0.43,0.023,9,361,65,114,,,0.18,0.82,,
0.45,0.024,10,65,296,365,,,0.6,0.4,,
0.52,0.028,11,296,,,,,,,,
0.45,0.027,11,365,,,,,,,,
0.39,0.024,10,114,142,62,,,0.3,0.7,,
0.38,0.024,11,142,,,,,,,,
0.35,0.022,11,62,,,,,,,,
0.5,0.025,8,352,101,366,,,0.59,0.41,,
0.46,0.026,9,101,287,367,,,0.06,0.94,,
0.47,0.023,10,287,72,212,213,,0.63,0.01,0.36,
0.46,0.027,11,72,,,,,,,,
0.51,0.023,11,212,,,,,,,,
0.46,0.024,11,213,,,,,,,,
0.53,0.025,10,367,,,,,,,,
0.45,0.028,9,366,128,312,368,,0.33,0.35,0.32,
0.52,0.025,10,128,,,,,,,,
0.45,0.031,10,312,369,358,316,,0.49,0.11,0.4,
0.52,0.035,11,369,,,,,,,,
0.51,0.031,11,358,,,,,,,,
0.49,0.032,11,316,,,,,,,,
0.52,0.026,10,368,,,,,,,,
0.25,0.026,3,5,370,371,,,0.35,0.65,,
0.27,0.028,4,370,372,372,,,0.44,0.56,,
0.29,0.031,5,372,373,58,,,0.9,0.1,,
0.28,0.028,6,373,136,,,,1.0,,,
0.3,0.025,7,136,183,,,,1.0,,,
0.28,0.026,8,183,89,374,,,0.84,0.16,,
0.31,0.028,9,89,375,,,,1.0,,,
0.33,0.026,10,375,174,144,86,,0.47,0.15,0.38,
0.33,0.025,11,174,,,,,,,,
0.38,0.023,11,144,,,,,,,,
0.32,0.025,11,86,,,,,,,,
0.29,0.027,9,374,184,,,,1.0,,,
0.28,0.024,10,184,376,188,,,0.53,0.47,,
0.3,0.026,11,376,,,,,,,,
0.35,0.025,11,188,,,,,,,,
0.32,0.028,6,58,377,,,,1.0,,,
0.34,0.029,7,377,82,378,,,0.53,0.47,,
0.35,0.031,8,82,379,78,35,,0.11,0.38,0.51,
0.37,0.034,9,379,380,29,,,0.44,0.56,,
0.42,0.037,10,380,381,,,,1.0,,,
0.44,0.038,11,381,,,,,,,,
0.36,0.039,10,29,382,383,384,,0.17,0.48,0.35,
0.37,0.041,11,382,,,,,,,,
0.4,0.036,11,383,,,,,,,,
0.42,0.041,11,384,,,,,,,,
0.38,0.027,9,78,245,385,237,,0.25,0.24,0.51,
0.37,0.03,10,245,98,,,,1.0,,,
0.37,0.027,11,98,,,,,,,,
0.35,0.028,10,385,54,,,,1.0,,,
0.35,0.027,11,54,,,,,,,,
0.44,0.024,10,237,386,288,121,,0.44,0.46,0.09,
0.49,0.021,11,386,,,,,,,,
0.49,0.024,11,288,,,,,,,,
0.46,0.023,11,121,,,,,,,,
0.43,0.028,9,35,355,248,,,0.18,0.82,,
0.41,0.032,10,355,158,276,,,0.59,0.41,,
0.46,0.028,11,158,,,,,,,,
0.46,0.034,11,276,,,,,,,,
0.48,0.029,10,248,282,387,,,0.23,0.77,,
0.5,0.033,11,282,,,,,,,,
0.57,0.026,11,387,,,,,,,,
0.34,0.026,8,378,207,,,,1.0,,,
0.4,0.024,9,207,47,141,101,,0.37,0.15,0.48,
0.39,0.025,10,47,45,388,388,,0.59,0.14,0.28,
0.39,0.022,11,45,,,,,,,,
0.4,0.028,11,388,,,,,,,,
0.4,0.028,11,388,,,,,,,,
0.38,0.022,10,141,45,,,,1.0,,,
0.39,0.022,11,45,,,,,,,,
0.46,0.026,10,101,292,361,,,0.7,0.3,,
0.52,0.024,11,292,,,,,,,,
0.43,0.023,11,361,,,,,,,,
0.29,0.031,5,372,389,,,,1.0,,,
0.28,0.027,6,389,390,391,,,0.84,0.16,,
0.27,0.03,7,390,372,,,,1.0,,,
0.29,0.031,8,372,99,183,,,0.44,0.56,,
0.36,0.03,9,99,188,68,227,,0.1,0.17,0.73,
0.35,0.025,10,188,375,,,,1.0,,,
0.33,0.026,11,375,,,,,,,,
0.39,0.028,10,68,43,,,,1.0,,,
0.36,0.024,11,43,,,,,,,,
0.38,0.026,10,227,67,237,,,0.61,0.39,,
0.38,0.028,11,67,,,,,,,,
0.44,0.024,11,237,,,,,,,,
0.28,0.026,9,183,137,164,392,,0.32,0.18,0.5,
0.31,0.025,10,137,393,394,378,,0.41,0.17,0.42,
0.31,0.024,11,393,,,,,,,,
0.29,0.022,11,394,,,,,,,,
0.34,0.026,11,378,,,,,,,,
0.33,0.023,10,164,395,,,,1.0,,,
0.38,0.019,11,395,,,,,,,,
0.27,0.023,10,392,396,,,,1.0,,,
0.25,0.021,11,396,,,,,,,,
0.35,0.023,7,391,397,176,42,,0.46,0.08,0.45,
0.37,0.021,8,397,398,399,,,0.58,0.42,,
0.34,0.02,9,398,290,400,,,0.25,0.75,,
0.37,0.018,10,290,401,,,,1.0,,,
0.34,0.016,11,401,,,,,,,,
0.41,0.019,10,400,232,,,,1.0,,,
0.49,0.022,11,232,,,,,,,,
0.35,0.024,9,399,159,,,,1.0,,,
0.4,0.023,10,159,144,229,,,0.56,0.44,,
0.38,0.023,11,144,,,,,,,,
0.45,0.023,11,229,,,,,,,,
0.39,0.021,8,176,34,391,,,0.53,0.47,,
0.39,0.023,9,34,96,46,64,,0.1,0.73,0.17,
0.41,0.025,10,96,102,47,334,,0.58,0.17,0.25,
0.43,0.025,11,102,,,,,,,,
0.39,0.025,11,47,,,,,,,,
0.4,0.026,11,334,,,,,,,,
0.47,0.022,10,46,117,,,,1.0,,,
0.47,0.025,11,117,,,,,,,,
0.41,0.024,10,64,38,117,402,,0.29,0.27,0.44,
0.42,0.024,11,38,,,,,,,,
0.47,0.025,11,117,,,,,,,,
0.41,0.022,11,402,,,,,,,,
0.35,0.023,9,391,403,161,,,0.46,0.54,,
0.4,0.021,10,403,37,400,108,,0.23,0.12,0.64,
0.44,0.02,11,37,,,,,,,,
0.41,0.019,11,400,,,,,,,,
0.44,0.022,11,108,,,,,,,,
0.32,0.02,10,161,226,141,404,,0.44,0.06,0.49,
0.34,0.022,11,226,,,,,,,,
0.38,0.022,11,141,,,,,,,,
0.31,0.019,11,404,,,,,,,,
0.41,0.023,8,42,405,,,,1.0,,,
0.47,0.02,9,405,232,406,407,,0.22,0.26,0.52,
0.49,0.022,10,232,408,,,,1.0,,,
0.54,0.019,11,408,,,,,,,,
0.52,0.02,10,406,,,,,,,,
0.43,0.018,10,407,220,409,410,,0.46,0.11,0.42,
0.43,0.02,11,220,,,,,,,,
0.39,0.017,11,409,,,,,,,,
0.42,0.016,11,410,,,,,,,,
0.29,0.029,4,371,9,92,206,,0.4,0.04,0.56,
0.3,0.028,5,9,188,,,,1.0,,,
0.35,0.025,6,188,94,,,,1.0,,,
0.37,0.025,7,94,188,269,411,,0.55,0.14,0.31,
0.35,0.025,8,188,174,388,,,0.85,0.15,,
0.33,0.025,9,174,111,,,,1.0,,,
0.34,0.024,10,111,85,57,,,0.59,0.41,,
0.36,0.023,11,85,,,,,,,,
0.39,0.026,11,57,,,,,,,,
0.4,0.028,9,388,57,311,,,0.62,0.38,,
0.39,0.026,10,57,158,,,,1.0,,,
0.46,0.028,11,158,,,,,,,,
0.48,0.031,10,311,75,,,,1.0,,,
0.57,0.035,11,75,,,,,,,,
0.44,0.026,8,269,229,,,,1.0,,,
0.45,0.023,9,229,130,269,,,0.81,0.19,,
0.45,0.02,10,130,126,,,,1.0,,,
0.41,0.021,11,126,,,,,,,,
0.44,0.026,10,269,64,,,,1.0,,,
0.41,0.024,11,64,,,,,,,,
0.4,0.022,8,411,42,,,,1.0,,,
0.41,0.023,9,42,412,413,,,0.49,0.51,,
0.43,0.022,10,412,414,,,,1.0,,,
0.39,0.019,11,414,,,,,,,,
0.46,0.022,10,413,415,416,,,0.59,0.41,,
0.49,0.02,11,415,,,,,,,,
0.42,0.021,11,416,,,,,,,,
0.36,0.028,5,92,114,61,330,,0.52,0.17,0.31,
0.39,0.024,6,114,65,33,,,0.36,0.64,,
0.45,0.024,7,65,128,417,,,0.85,0.15,,
0.52,0.025,8,128,,,,,,,,
0.53,0.021,8,417,,,,,,,,
0.37,0.022,7,33,418,419,,,0.34,0.66,,
0.37,0.023,8,418,36,226,34,,0.26,0.42,0.33,
0.36,0.026,9,36,85,42,78,,0.0,0.51,0.49,
0.36,0.023,10,85,34,43,,,0.45,0.55,,
0.39,0.023,11,34,,,,,,,,
0.36,0.024,11,43,,,,,,,,
0.41,0.023,10,42,175,237,165,,0.4,0.39,0.21,
0.47,0.021,11,175,,,,,,,,
0.44,0.024,11,237,,,,,,,,
0.5,0.024,11,165,,,,,,,,
0.38,0.027,10,78,43,,,,1.0,,,
0.36,0.024,11,43,,,,,,,,
0.34,0.022,9,226,226,,,,1.0,,,
0.34,0.022,10,226,414,,,,1.0,,,
0.39,0.019,11,414,,,,,,,,
0.39,0.023,9,34,361,213,127,,0.39,0.22,0.39,
0.43,0.023,10,361,79,,,,1.0,,,
0.41,0.027,11,79,,,,,,,,
0.46,0.024,10,213,287,420,,,0.85,0.15,,
0.47,0.023,11,287,,,,,,,,
0.55,0.023,11,420,,,,,,,,
0.46,0.025,10,127,210,212,335,,0.14,0.57,0.29,
0.54,0.024,11,210,,,,,,,,
0.51,0.023,11,212,,,,,,,,
0.44,0.029,11,335,,,,,,,,
0.41,0.02,8,419,118,130,41,,0.03,0.37,0.6,
0.39,0.02,9,118,421,403,180,,0.66,0.2,0.14,
0.39,0.018,10,421,405,422,,,0.47,0.53,,
0.47,0.02,11,405,,,,,,,,
0.4,0.017,11,422,,,,,,,,
0.4,0.021,10,403,414,,,,1.0,,,
0.39,0.019,11,414,,,,,,,,
0.35,0.02,10,180,126,,,,1.0,,,
0.41,0.021,11,126,,,,,,,,
0.45,0.02,9,130,423,108,,,0.48,0.52,,
0.49,0.018,10,423,37,,,,1.0,,,
0.44,0.02,11,37,,,,,,,,
0.44,0.022,10,108,199,125,168,,0.44,0.23,0.33,
0.5,0.02,11,199,,,,,,,,
0.48,0.024,11,125,,,,,,,,
0.48,0.023,11,168,,,,,,,,
0.43,0.019,9,41,424,,,,1.0,,,
0.5,0.022,10,424,425,,,,1.0,,,
0.58,0.023,11,425,,,,,,,,
0.38,0.025,6,61,42,403,,,0.45,0.55,,
0.41,0.023,7,42,65,,,,1.0,,,
0.45,0.024,8,65,158,,,,1.0,,,
0.46,0.028,9,158,315,,,,1.0,,,
0.49,0.03,10,315,312,309,426,,0.22,0.34,0.44,
0.45,0.031,11,312,,,,,,,,
0.51,0.033,11,309,,,,,,,,
0.58,0.028,11,426,,,,,,,,
0.4,0.021,7,403,124,,,,1.0,,,
0.45,0.022,8,124,152,,,,1.0,,,
0.43,0.021,9,152,221,,,,1.0,,,
0.47,0.019,10,221,194,406,221,,0.45,0.09,0.46,
0.42,0.018,11,194,,,,,,,,
0.52,0.02,11,406,,,,,,,,
0.47,0.019,11,221,,,,,,,,
0.39,0.031,6,330,334,321,,,0.07,0.93,,
0.4,0.026,7,334,94,,,,1.0,,,
0.37,0.025,8,94,79,,,,1.0,,,
0.41,0.027,9,79,53,208,299,,0.39,0.08,0.54,
0.39,0.029,10,53,427,243,93,,0.35,0.4,0.25,
0.36,0.031,11,427,,,,,,,,
0.36,0.032,11,243,,,,,,,,
0.42,0.027,11,93,,,,,,,,
0.47,0.026,10,208,102,310,304,,0.43,0.29,0.28,
0.43,0.025,11,102,,,,,,,,
0.57,0.03,11,310,,,,,,,,
0.48,0.028,11,304,,,,,,,,
0.41,0.029,10,299,362,,,,1.0,,,
0.48,0.032,11,362,,,,,,,,
0.4,0.031,7,321,305,,,,1.0,,,
0.4,0.033,8,305,362,104,252,,0.23,0.41,0.36,
0.48,0.032,9,362,428,429,430,,0.1,0.09,0.81,
0.58,0.036,10,428,,,,,,,,
0.58,0.033,10,429,,,,,,,,
0.49,0.034,10,430,431,,,,1.0,,,
0.46,0.038,11,431,,,,,,,,
0.46,0.03,9,104,181,,,,1.0,,,
0.42,0.028,10,181,432,433,,,0.14,0.86,,
0.45,0.03,11,432,,,,,,,,
0.4,0.032,11,433,,,,,,,,
0.49,0.031,9,252,258,328,434,,0.76,0.23,0.01,
0.47,0.03,10,258,252,,,,1.0,,,
0.49,0.031,11,252,,,,,,,,
0.53,0.034,10,328,,,,,,,,
0.57,0.029,10,434,,,,,,,,
0.33,0.027,5,206,61,435,164,,0.55,0.42,0.03,
0.38,0.025,6,61,233,412,,,0.15,0.85,,
0.43,0.024,7,233,197,,,,1.0,,,
0.45,0.021,8,197,221,436,198,,0.14,0.49,0.37,
0.47,0.019,9,221,437,,,,1.0,,,
0.53,0.018,10,437,,,,,,,,
0.54,0.021,9,436,,,,,,,,
0.53,0.022,9,198,,,,,,,,
0.43,0.022,7,412,438,,,,1.0,,,
0.49,0.025,8,438,101,240,270,,0.37,0.5,0.13,
0.46,0.026,9,101,234,38,40,,0.18,0.12,0.7,
0.53,0.029,10,234,,,,,,,,
0.42,0.024,10,38,48,,,,1.0,,,
0.48,0.022,11,48,,,,,,,,
0.49,0.028,10,40,439,251,,,0.72,0.28,,
0.58,0.026,11,439,,,,,,,,
0.53,0.032,11,251,,,,,,,,
0.5,0.026,9,240,440,,,,1.0,,,
0.59,0.023,10,440,,,,,,,,
0.55,0.029,9,270,,,,,,,,
0.34,0.031,6,435,81,,,,1.0,,,
0.38,0.034,7,81,441,345,442,,0.25,0.3,0.44,
0.4,0.038,8,441,443,444,,,0.96,0.04,,
0.5,0.037,9,443,283,445,,,0.49,0.51,,
0.51,0.036,10,283,,,,,,,,
0.51,0.035,10,445,,,,,,,,
0.39,0.038,9,444,446,447,448,,0.41,0.38,0.22,
0.45,0.038,10,446,449,450,451,,0.22,0.31,0.47,
0.52,0.041,11,449,,,,,,,,
0.43,0.043,11,450,,,,,,,,
0.43,0.04,11,451,,,,,,,,
0.46,0.041,10,447,452,,,,1.0,,,
0.54,0.047,11,452,,,,,,,,
0.38,0.035,10,448,453,,,,1.0,,,
0.46,0.031,11,453,,,,,,,,
0.43,0.031,8,345,369,,,,1.0,,,
0.52,0.035,9,369,,,,,,,,
0.43,0.037,8,442,454,455,260,,0.11,0.38,0.51,
0.45,0.039,9,454,456,457,,,0.07,0.93,,
0.52,0.044,10,456,,,,,,,,
0.44,0.044,10,457,458,459,,,0.37,0.63,,
0.48,0.042,11,458,,,,,,,,
0.5,0.043,11,459,,,,,,,,
0.53,0.035,9,455,,,,,,,,
0.43,0.034,9,260,275,345,,,0.9,0.1,,
0.42,0.03,10,275,358,430,,,0.69,0.31,,
0.51,0.031,11,358,,,,,,,,
0.49,0.034,11,430,,,,,,,,
0.43,0.031,10,345,276,460,282,,0.13,0.4,0.46,
0.46,0.034,11,276,,,,,,,,
0.45,0.029,11,460,,,,,,,,
0.5,0.033,11,282,,,,,,,,
0.33,0.023,6,164,33,34,207,,0.85,0.04,0.11,
0.37,0.022,7,33,461,147,,,0.11,0.89,,
0.4,0.019,8,461,195,419,130,,0.42,0.11,0.47,
0.44,0.017,9,195,109,,,,1.0,,,
0.48,0.02,10,109,287,462,,,0.17,0.83,,
0.47,0.023,11,287,,,,,,,,
0.55,0.021,11,462,,,,,,,,
0.41,0.02,9,419,416,143,46,,0.44,0.53,0.03,
0.42,0.021,10,416,125,411,194,,0.03,0.12,0.85,
0.48,0.024,11,125,,,,,,,,
0.4,0.022,11,411,,,,,,,,
0.42,0.018,11,194,,,,,,,,
0.46,0.019,10,143,143,,,,1.0,,,
0.46,0.019,11,143,,,,,,,,
0.47,0.022,10,46,463,,,,1.0,,,
0.48,0.025,11,463,,,,,,,,
0.45,0.02,9,130,464,154,,,0.49,0.51,,
0.53,0.017,10,464,,,,,,,,
0.44,0.023,10,154,208,115,,,0.1,0.9,,
0.47,0.026,11,208,,,,,,,,
0.42,0.023,11,115,,,,,,,,
0.42,0.025,8,147,388,,,,1.0,,,
0.4,0.028,9,388,360,125,,,0.24,0.76,,
0.41,0.031,10,360,317,,,,1.0,,,
0.46,0.032,11,317,,,,,,,,
0.48,0.024,10,125,420,,,,1.0,,,
0.55,0.023,11,420,,,,,,,,
0.39,0.023,7,34,121,412,157,,0.06,0.37,0.57,
0.46,0.023,8,121,303,130,,,0.02,0.98,,
0.49,0.026,9,303,182,,,,1.0,,,
0.44,0.027,10,182,56,,,,1.0,,,
0.43,0.03,11,56,,,,,,,,
0.45,0.02,9,130,121,232,,,0.74,0.26,,
0.46,0.023,10,121,156,115,125,,0.15,0.4,0.45,
0.42,0.022,11,156,,,,,,,,
0.42,0.023,11,115,,,,,,,,
0.48,0.024,11,125,,,,,,,,
0.49,0.022,10,232,165,,,,1.0,,,
0.5,0.024,11,165,,,,,,,,
0.43,0.022,8,412,438,,,,1.0,,,
0.49,0.025,9,438,465,117,,,0.46,0.54,,
0.52,0.023,10,465,,,,,,,,
0.47,0.025,10,117,335,424,,,0.8,0.2,,
0.44,0.029,11,335,,,,,,,,
0.5,0.022,11,424,,,,,,,,
0.45,0.025,8,157,234,181,,,0.39,0.61,,
0.53,0.029,9,234,,,,,,,,
0.42,0.028,9,181,362,,,,1.0,,,
0.48,0.032,10,362,209,225,,,0.48,0.52,,
0.48,0.03,11,209,,,,,,,,
0.57,0.028,11,225,,,,,,,,
0.4,0.024,7,207,112,34,229,,0.53,0.43,0.04,
0.42,0.026,8,112,307,,,,1.0,,,
0.47,0.029,9,307,463,277,246,,0.37,0.37,0.27,
0.48,0.025,10,463,35,,,,1.0,,,
0.43,0.028,11,35,,,,,,,,
0.55,0.027,10,277,,,,,,,,
0.57,0.033,10,246,,,,,,,,
0.39,0.023,8,34,110,153,,,0.42,0.58,,
0.44,0.021,9,110,38,,,,1.0,,,
0.42,0.024,10,38,175,424,216,,0.57,0.16,0.27,
0.47,0.021,11,175,,,,,,,,
0.5,0.022,11,424,,,,,,,,
0.41,0.026,11,216,,,,,,,,
0.37,0.02,9,153,466,177,,,0.46,0.54,,
0.37,0.019,10,466,467,,,,1.0,,,
0.34,0.021,11,467,,,,,,,,
0.4,0.02,10,177,418,,,,1.0,,,
0.37,0.023,11,418,,,,,,,,
0.45,0.023,8,229,468,,,,1.0,,,
0.54,0.02,9,468,,,,,,,,
0.22,0.033,2,3,469,,,,1.0,,,
0.23,0.028,3,469,183,184,172,,0.08,0.55,0.37,
0.28,0.026,4,183,377,,,,1.0,,,
0.34,0.029,5,377,169,,,,1.0,,,
0.34,0.025,6,169,470,,,,1.0,,,
0.38,0.021,7,470,85,,,,1.0,,,
0.36,0.023,8,85,391,361,361,,0.21,0.64,0.15,
0.35,0.023,9,391,126,34,,,0.6,0.4,,
0.41,0.021,10,126,152,168,46,,0.24,0.3,0.46,
0.43,0.021,11,152,,,,,,,,
0.48,0.023,11,168,,,,,,,,
0.47,0.022,11,46,,,,,,,,
0.39,0.023,10,34,144,,,,1.0,,,
0.38,0.023,11,144,,,,,,,,
0.43,0.023,9,361,121,,,,1.0,,,
0.46,0.023,10,121,110,,,,1.0,,,
0.44,0.021,11,110,,,,,,,,
0.43,0.023,9,361,303,,,,1.0,,,
0.49,0.026,10,303,248,,,,1.0,,,
0.48,0.029,11,248,,,,,,,,
0.28,0.024,4,184,393,183,183,,0.38,0.23,0.39,
0.31,0.024,5,393,33,,,,1.0,,,
0.37,0.022,6,33,412,173,,,0.58,0.42,,
0.43,0.022,7,412,237,132,176,,0.2,0.39,0.41,
0.44,0.024,8,237,273,211,147,,0.71,0.15,0.15,
0.5,0.028,9,273,439,471,356,,0.38,0.29,0.34,
0.58,0.026,10,439,,,,,,,,
0.58,0.03,10,471,,,,,,,,
0.5,0.027,10,356,308,234,352,,0.14,0.26,0.6,
0.57,0.031,11,308,,,,,,,,
0.53,0.029,11,234,,,,,,,,
0.5,0.025,11,352,,,,,,,,
0.53,0.026,9,211,,,,,,,,
0.42,0.025,9,147,60,208,40,,0.41,0.15,0.44,
0.4,0.025,10,60,300,142,,,0.62,0.38,,
0.48,0.026,11,300,,,,,,,,
0.38,0.024,11,142,,,,,,,,
0.47,0.026,10,208,238,472,326,,0.15,0.68,0.17,
0.52,0.027,11,238,,,,,,,,
0.56,0.025,11,472,,,,,,,,
0.51,0.029,11,326,,,,,,,,
0.49,0.028,10,40,473,306,,,0.93,0.07,,
0.59,0.029,11,473,,,,,,,,
0.59,0.027,11,306,,,,,,,,
0.51,0.019,8,132,,,,,,,,
0.39,0.021,8,176,144,,,,1.0,,,
0.38,0.023,9,144,33,,,,1.0,,,
0.37,0.022,10,33,144,,,,1.0,,,
0.38,0.023,11,144,,,,,,,,
0.34,0.023,7,173,418,153,474,,0.27,0.34,0.39,
0.37,0.023,8,418,378,42,23,,0.74,0.08,0.19,
0.34,0.026,9,378,80,38,92,,0.19,0.2,0.61,
0.33,0.028,10,80,353,24,,,0.35,0.65,,
0.38,0.029,11,353,,,,,,,,
0.4,0.029,11,24,,,,,,,,
0.42,0.024,10,38,413,223,,,0.37,0.63,,
0.46,0.022,11,413,,,,,,,,
0.48,0.027,11,223,,,,,,,,
0.36,0.028,10,92,182,60,,,0.47,0.53,,
0.44,0.027,11,182,,,,,,,,
0.4,0.025,11,60,,,,,,,,
0.41,0.023,9,42,269,,,,1.0,,,
0.44,0.026,10,269,300,463,460,,0.36,0.06,0.58,
0.48,0.026,11,300,,,,,,,,
0.48,0.025,11,463,,,,,,,,
0.45,0.029,11,460,,,,,,,,
0.37,0.024,9,23,98,78,,,0.41,0.59,,
0.37,0.027,10,98,227,107,,,0.32,0.68,,
0.38,0.026,11,227,,,,,,,,
0.43,0.029,11,107,,,,,,,,
0.38,0.027,10,78,76,,,,1.0,,,
0.38,0.03,11,76,,,,,,,,
0.37,0.02,8,153,402,,,,1.0,,,
0.41,0.022,9,402,156,213,60,,0.36,0.12,0.52,
0.42,0.022,10,156,411,,,,1.0,,,
0.4,0.022,11,411,,,,,,,,
0.46,0.024,10,213,292,228,475,,0.22,0.57,0.21,
0.52,0.024,11,292,,,,,,,,
0.49,0.027,11,228,,,,,,,,
0.51,0.022,11,475,,,,,,,,
0.4,0.025,10,60,208,,,,1.0,,,
0.47,0.026,11,208,,,,,,,,
0.38,0.02,8,474,407,194,115,,0.15,0.46,0.4,
0.43,0.018,9,407,415,476,,,0.34,0.66,,
0.49,0.02,10,415,477,478,479,,0.2,0.42,0.38,
0.47,0.018,11,477,,,,,,,,
0.52,0.021,11,478,,,,,,,,
0.56,0.019,11,479,,,,,,,,
0.38,0.017,10,476,41,414,480,,0.42,0.21,0.37,
0.43,0.019,11,41,,,,,,,,
0.39,0.019,11,414,,,,,,,,
0.45,0.015,11,480,,,,,,,,
0.42,0.018,9,194,37,,,,1.0,,,
0.44,0.02,10,37,481,482,406,,0.16,0.34,0.51,
0.41,0.018,11,481,,,,,,,,
0.49,0.017,11,482,,,,,,,,
0.52,0.02,11,406,,,,,,,,
0.42,0.023,9,115,287,165,100,,0.34,0.43,0.23,
0.47,0.023,10,287,368,38,483,,0.42,0.13,0.45,
0.52,0.026,11,368,,,,,,,,
0.42,0.024,11,38,,,,,,,,
0.54,0.023,11,483,,,,,,,,
0.5,0.024,10,165,440,352,,,0.04,0.96,,
0.59,0.023,11,440,,,,,,,,
0.5,0.025,11,352,,,,,,,,
0.47,0.024,10,100,100,484,230,,0.24,0.28,0.49,
0.47,0.024,11,100,,,,,,,,
0.51,0.027,11,484,,,,,,,,
0.47,0.027,11,230,,,,,,,,
0.28,0.026,5,183,169,485,90,,0.5,0.01,0.5,
0.34,0.025,6,169,486,141,,,0.71,0.29,,
0.32,0.022,7,486,180,,,,1.0,,,
0.35,0.02,8,180,155,173,,,0.62,0.38,,
0.36,0.019,9,155,474,410,410,,0.28,0.33,0.39,
0.38,0.02,10,474,150,152,,,0.51,0.49,,
0.42,0.019,11,150,,,,,,,,
0.43,0.021,11,152,,,,,,,,
0.42,0.016,10,410,487,488,,,0.24,0.76,,
0.38,0.018,11,487,,,,,,,,
0.47,0.015,11,488,,,,,,,,
