V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.43,0.047,12,244,636,456,,,0.24,0.76,,
0.45,0.05,13,636,12,,,,1.0,,,
0.46,0.043,14,12,520,360,,,0.43,0.57,,
0.55,0.042,15,520,,,,,,,,
0.46,0.045,15,360,23,412,665,,0.4,0.46,0.15,
0.49,0.045,16,23,485,,,,1.0,,,
0.49,0.052,17,485,668,669,,,0.63,0.37,,
0.56,0.051,18,668,,,,,,,,
0.49,0.051,18,669,381,,,,1.0,,,
0.48,0.044,19,381,293,634,,,0.59,0.41,,
0.5,0.042,20,293,670,639,,,0.71,0.29,,
0.56,0.044,21,670,,,,,,,,
0.52,0.044,21,639,,,,,,,,
0.57,0.048,20,634,,,,,,,,
0.48,0.04,16,412,276,,,,1.0,,,
0.49,0.039,17,276,502,,,,1.0,,,
0.6,0.045,18,502,,,,,,,,
0.48,0.051,16,665,98,671,187,,0.42,0.21,0.37,
0.51,0.053,17,98,,,,,,,,
0.6,0.052,17,671,,,,,,,,
0.53,0.051,17,187,,,,,,,,
0.54,0.042,13,456,,,,,,,,
0.55,0.045,11,435,,,,,,,,
0.56,0.053,10,659,,,,,,,,
0.5,0.049,10,181,148,672,673,,0.58,0.27,0.15,
0.58,0.052,11,148,,,,,,,,
0.62,0.053,11,672,,,,,,,,
0.5,0.051,11,673,91,674,,,0.75,0.25,,
0.48,0.045,12,91,675,676,,,0.47,0.53,,
0.46,0.052,13,675,25,658,,,0.05,0.95,,
0.47,0.046,14,25,21,14,,,0.35,0.65,,
0.52,0.042,15,21,,,,,,,,
0.5,0.041,15,14,519,417,626,,0.31,0.06,0.63,
0.51,0.039,16,519,,,,,,,,
0.59,0.038,16,417,,,,,,,,
0.59,0.037,16,626,,,,,,,,
0.56,0.045,14,658,,,,,,,,
0.57,0.047,13,676,,,,,,,,
0.61,0.049,12,674,,,,,,,,
0.56,0.045,9,658,,,,,,,,
0.33,0.05,5,332,677,,,,1.0,,,
0.4,0.043,6,677,448,678,66,,0.16,0.14,0.69,
0.48,0.041,7,448,679,,,,1.0,,,
0.58,0.047,8,679,,,,,,,,
0.45,0.049,7,678,30,680,,,0.61,0.39,,
0.48,0.043,8,30,58,,,,1.0,,,
0.52,0.041,9,58,,,,,,,,
0.44,0.051,8,680,360,,,,1.0,,,
0.46,0.045,9,360,485,520,243,,0.3,0.3,0.4,
0.49,0.052,10,485,660,480,507,,0.2,0.54,0.26,
0.47,0.048,11,660,480,,,,1.0,,,
0.49,0.046,12,480,428,681,32,,0.26,0.59,0.15,
0.61,0.047,13,428,,,,,,,,
0.5,0.05,13,681,203,682,,,0.65,0.35,,
0.55,0.051,14,203,,,,,,,,
0.53,0.05,14,682,,,,,,,,
0.55,0.05,13,32,,,,,,,,
0.49,0.046,11,480,265,,,,1.0,,,
0.56,0.05,12,265,,,,,,,,
0.56,0.047,11,507,,,,,,,,
0.55,0.042,10,520,,,,,,,,
0.51,0.05,10,243,,,,,,,,
0.48,0.042,7,66,441,51,,,0.48,0.52,,
0.54,0.04,8,441,,,,,,,,
0.52,0.047,8,51,,,,,,,,
