V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.51,0.047,11,73,,,,,,,,
0.52,0.037,8,186,,,,,,,,
0.41,0.031,7,39,168,,,,1.0,,,
0.5,0.03,8,168,278,352,353,,0.32,0.01,0.67,
0.54,0.03,9,278,,,,,,,,
0.51,0.027,9,352,,,,,,,,
0.53,0.028,9,353,,,,,,,,
0.4,0.036,7,337,258,7,131,,0.51,0.35,0.13,
0.38,0.034,8,258,354,355,356,,0.36,0.36,0.28,
0.39,0.037,9,354,357,,,,1.0,,,
0.41,0.042,10,357,358,,,,1.0,,,
0.4,0.041,11,358,190,359,,,0.05,0.95,,
0.5,0.036,12,190,360,,,,1.0,,,
0.6,0.032,13,360,,,,,,,,
0.44,0.047,12,359,361,86,,,0.61,0.39,,
0.45,0.048,13,361,362,242,363,,0.23,0.26,0.51,
0.56,0.051,14,362,,,,,,,,
0.56,0.048,14,242,,,,,,,,
0.44,0.055,14,363,364,365,,,0.37,0.63,,
0.42,0.053,15,364,102,,,,1.0,,,
0.43,0.047,16,102,,,,,,,,
0.48,0.047,15,365,163,366,367,,0.2,0.31,0.48,
0.52,0.043,16,163,,,,,,,,
0.46,0.049,16,366,,,,,,,,
0.53,0.054,16,367,,,,,,,,
0.53,0.044,13,86,,,,,,,,
0.39,0.03,9,355,368,369,,,0.52,0.48,,
0.39,0.027,10,368,370,371,,,0.69,0.31,,
0.37,0.024,11,370,372,373,292,,0.4,0.34,0.26,
0.42,0.021,12,372,374,,,,1.0,,,
0.38,0.022,13,374,375,,,,1.0,,,
0.4,0.023,14,375,376,377,378,,0.47,0.26,0.27,
0.42,0.025,15,376,379,379,,,0.66,0.34,,
0.43,0.029,16,379,,,,,,,,
0.43,0.029,16,379,,,,,,,,
0.43,0.026,15,377,299,294,380,,0.27,0.39,0.33,
0.52,0.025,16,299,,,,,,,,
0.48,0.024,16,294,,,,,,,,
0.42,0.027,16,380,,,,,,,,
0.37,0.023,15,378,378,381,292,,0.12,0.21,0.68,
0.37,0.023,16,378,,,,,,,,
0.37,0.021,16,381,,,,,,,,
0.44,0.024,16,292,,,,,,,,
0.44,0.022,12,373,382,383,,,0.45,0.55,,
0.47,0.02,13,382,384,,,,1.0,,,
0.55,0.023,14,384,,,,,,,,
0.45,0.023,13,383,385,175,183,,0.45,0.26,0.29,
0.52,0.024,14,385,,,,,,,,
0.48,0.026,14,175,386,387,,,0.58,0.42,,
0.51,0.025,15,386,,,,,,,,
0.53,0.026,15,387,,,,,,,,
0.51,0.023,14,183,,,,,,,,
0.44,0.024,12,292,276,388,389,,0.49,0.2,0.31,
0.44,0.026,13,276,390,380,391,,0.37,0.2,0.43,
0.51,0.028,14,390,,,,,,,,
0.42,0.027,14,380,60,39,,,0.41,0.59,,
0.49,0.027,15,60,392,173,177,,0.13,0.34,0.53,
0.49,0.031,16,392,,,,,,,,
0.45,0.03,16,173,,,,,,,,
0.46,0.03,16,177,,,,,,,,
0.41,0.031,15,39,393,394,277,,0.38,0.19,0.43,
0.42,0.028,16,393,,,,,,,,
0.4,0.028,16,394,,,,,,,,
0.48,0.029,16,277,,,,,,,,
0.41,0.029,14,391,395,255,396,,0.47,0.16,0.37,
0.41,0.026,15,395,397,389,,,0.5,0.5,,
0.47,0.024,16,397,,,,,,,,
0.41,0.025,16,389,,,,,,,,
0.4,0.033,15,255,215,398,,,0.74,0.26,,
0.47,0.038,16,215,,,,,,,,
0.39,0.031,16,398,,,,,,,,
0.42,0.029,15,396,399,,,,1.0,,,
0.44,0.025,16,399,,,,,,,,
0.51,0.021,13,388,,,,,,,,
0.41,0.025,13,389,293,400,,,0.5,0.5,,
0.5,0.023,14,293,401,402,,,0.18,0.82,,
0.54,0.025,15,401,,,,,,,,
0.58,0.026,15,402,,,,,,,,
0.42,0.024,14,400,403,404,,,0.6,0.4,,
0.39,0.022,15,403,307,405,,,0.3,0.7,,
0.44,0.023,16,307,,,,,,,,
0.39,0.023,16,405,,,,,,,,
0.39,0.025,15,404,406,407,,,0.59,0.41,,
0.38,0.027,16,406,,,,,,,,
0.37,0.025,16,407,,,,,,,,
0.41,0.028,11,371,408,409,,,0.06,0.94,,
0.38,0.03,12,408,410,411,10,,0.63,0.01,0.36,
0.38,0.026,13,410,412,406,413,,0.33,0.35,0.32,
0.4,0.024,14,412,297,414,397,,0.49,0.11,0.4,
0.46,0.026,15,297,46,415,,,0.35,0.65,,
0.42,0.03,16,46,,,,,,,,
0.54,0.024,16,415,,,,,,,,
0.45,0.021,15,414,416,417,,,0.44,0.56,,
0.43,0.021,16,416,,,,,,,,
0.5,0.022,16,417,,,,,,,,
0.47,0.024,15,397,418,297,,,0.9,0.1,,
0.48,0.025,16,418,,,,,,,,
0.46,0.026,16,297,,,,,,,,
0.38,0.027,14,406,407,,,,1.0,,,
0.37,0.025,15,407,412,,,,1.0,,,
0.4,0.024,16,412,,,,,,,,
0.37,0.026,14,413,419,292,,,0.84,0.16,,
0.35,0.024,15,419,420,,,,1.0,,,
0.36,0.026,16,420,,,,,,,,
0.44,0.024,15,292,421,422,399,,0.47,0.15,0.38,
0.49,0.023,16,421,,,,,,,,
0.51,0.026,16,422,,,,,,,,
0.44,0.025,16,399,,,,,,,,
0.45,0.032,13,411,184,,,,1.0,,,
0.44,0.035,14,184,13,201,,,0.53,0.47,,
0.42,0.035,15,13,155,,,,1.0,,,
0.51,0.034,16,155,,,,,,,,
0.5,0.037,15,201,233,423,,,0.53,0.47,,
0.54,0.034,16,233,,,,,,,,
0.47,0.033,16,423,,,,,,,,
0.39,0.034,13,10,424,425,228,,0.11,0.38,0.51,
0.39,0.032,14,424,184,149,,,0.44,0.56,,
0.44,0.035,15,184,157,,,,1.0,,,
0.46,0.032,16,157,,,,,,,,
0.4,0.035,15,149,426,187,427,,0.17,0.48,0.35,
0.37,0.032,16,426,,,,,,,,
0.49,0.04,16,187,,,,,,,,
0.37,0.04,16,427,,,,,,,,
0.37,0.029,14,425,371,428,379,,0.25,0.24,0.51,
0.41,0.028,15,371,26,,,,1.0,,,
0.44,0.03,16,26,,,,,,,,
0.43,0.025,15,428,383,,,,1.0,,,
0.45,0.023,16,383,,,,,,,,
0.43,0.029,15,379,379,429,430,,0.44,0.46,0.09,
0.43,0.029,16,379,,,,,,,,
0.48,0.027,16,429,,,,,,,,
0.52,0.027,16,430,,,,,,,,
0.42,0.037,14,228,431,423,,,0.18,0.82,,
0.41,0.035,15,431,18,340,,,0.59,0.41,,
0.48,0.04,16,18,,,,,,,,
0.45,0.039,16,340,,,,,,,,
0.47,0.033,15,423,250,432,,,0.23,0.77,,
0.52,0.029,16,250,,,,,,,,
0.57,0.032,16,432,,,,,,,,
0.39,0.026,12,409,420,,,,1.0,,,
0.36,0.026,13,420,393,433,434,,0.37,0.15,0.48,
0.42,0.028,14,393,435,352,406,,0.59,0.14,0.28,
0.49,0.029,15,435,176,,,,1.0,,,
0.51,0.033,16,176,,,,,,,,
0.51,0.027,15,352,,,,,,,,
0.38,0.027,15,406,436,437,,,0.7,0.3,,
0.38,0.025,16,436,,,,,,,,
0.42,0.026,16,437,,,,,,,,
0.4,0.025,14,433,438,,,,1.0,,,
0.39,0.028,15,438,425,439,,,0.84,0.16,,
0.37,0.029,16,425,,,,,,,,
0.36,0.031,16,439,,,,,,,,
0.41,0.023,14,434,440,,,,1.0,,,
0.43,0.02,15,440,403,441,,,0.44,0.56,,
0.39,0.022,16,403,,,,,,,,
0.43,0.019,16,441,,,,,,,,
0.43,0.033,10,369,442,198,443,,0.1,0.17,0.73,
0.4,0.031,11,442,444,,,,1.0,,,
0.49,0.03,12,444,44,,,,1.0,,,
0.45,0.029,13,44,30,158,,,0.61,0.39,,
0.5,0.033,14,30,435,215,291,,0.32,0.18,0.5,
0.49,0.029,15,435,445,229,446,,0.41,0.17,0.42,
0.58,0.025,16,445,,,,,,,,
0.48,0.032,16,229,,,,,,,,
0.5,0.026,16,446,,,,,,,,
0.47,0.038,15,215,130,,,,1.0,,,
0.49,0.041,16,130,,,,,,,,
0.46,0.031,15,291,447,,,,1.0,,,
0.5,0.029,16,447,,,,,,,,
0.5,0.031,14,158,63,134,448,,0.46,0.08,0.45,
0.5,0.028,15,63,449,449,,,0.58,0.42,,
0.59,0.031,16,449,,,,,,,,
0.59,0.031,16,449,,,,,,,,
0.6,0.037,15,134,,,,,,,,
0.56,0.029,15,448,,,,,,,,
0.52,0.034,11,198,,,,,,,,
0.41,0.037,11,443,14,14,,,0.25,0.75,,
0.41,0.039,12,14,450,,,,1.0,,,
0.39,0.04,13,450,45,,,,1.0,,,
0.45,0.037,14,45,80,,,,1.0,,,
0.44,0.043,15,80,199,451,,,0.56,0.44,,
0.53,0.039,16,199,,,,,,,,
0.43,0.042,16,451,,,,,,,,
0.41,0.039,12,14,452,453,,,0.53,0.47,,
0.42,0.039,13,452,40,312,198,,0.1,0.73,0.17,
0.5,0.034,14,40,454,54,202,,0.58,0.17,0.25,
0.61,0.035,15,454,,,,,,,,
0.48,0.031,15,54,455,,,,1.0,,,
0.45,0.035,16,455,,,,,,,,
0.57,0.034,15,202,,,,,,,,
0.44,0.045,14,312,456,457,458,,0.29,0.27,0.44,
0.55,0.045,15,456,,,,,,,,
0.49,0.047,15,457,459,460,,,0.46,0.54,,
0.49,0.053,16,459,,,,,,,,
0.53,0.051,16,460,,,,,,,,
0.44,0.048,15,458,93,461,462,,0.23,0.12,0.64,
0.53,0.047,16,93,,,,,,,,
0.52,0.049,16,461,,,,,,,,
0.46,0.045,16,462,,,,,,,,
0.52,0.034,14,198,,,,,,,,
0.51,0.042,13,453,,,,,,,,
0.38,0.036,9,356,9,463,51,,0.44,0.06,0.49,
0.42,0.041,10,9,234,,,,1.0,,,
0.43,0.039,11,234,464,153,465,,0.22,0.26,0.52,
0.41,0.041,12,464,228,,,,1.0,,,
0.42,0.037,13,228,149,223,196,,0.46,0.11,0.42,
0.4,0.035,14,149,201,131,466,,0.4,0.04,0.56,
0.5,0.037,15,201,148,,,,1.0,,,
0.48,0.042,16,148,,,,,,,,
0.49,0.037,15,131,467,,,,1.0,,,
0.59,0.038,16,467,,,,,,,,
0.47,0.036,15,466,468,271,469,,0.55,0.14,0.31,
0.58,0.035,16,468,,,,,,,,
0.52,0.04,16,271,,,,,,,,
0.56,0.042,16,469,,,,,,,,
0.41,0.04,14,223,210,470,,,0.85,0.15,,
0.51,0.039,15,210,,,,,,,,
0.42,0.043,15,470,219,,,,1.0,,,
0.46,0.046,16,219,,,,,,,,
0.5,0.035,14,196,57,74,,,0.59,0.41,,
0.58,0.033,15,57,,,,,,,,
0.46,0.039,15,74,16,471,,,0.62,0.38,,
0.51,0.04,16,16,,,,,,,,
0.49,0.045,16,471,,,,,,,,
0.43,0.034,12,153,168,,,,1.0,,,
0.5,0.03,13,168,62,,,,1.0,,,
0.54,0.027,14,62,,,,,,,,
0.41,0.043,12,465,472,,,,1.0,,,
0.4,0.048,13,472,89,473,,,0.81,0.19,,
0.5,0.046,14,89,474,,,,1.0,,,
0.49,0.052,15,474,475,,,,1.0,,,
0.53,0.06,16,475,,,,,,,,
0.47,0.055,14,473,476,,,,1.0,,,
0.45,0.053,15,476,477,478,,,0.49,0.51,,
0.48,0.054,16,477,,,,,,,,
0.49,0.051,16,478,,,,,,,,
0.38,0.031,10,463,38,,,,1.0,,,
0.43,0.031,11,38,17,423,,,0.59,0.41,,
0.49,0.035,12,17,271,187,56,,0.52,0.17,0.31,
0.52,0.04,13,271,,,,,,,,
0.49,0.04,13,187,22,225,,,0.36,0.64,,
0.53,0.035,14,22,,,,,,,,
0.46,0.037,14,225,342,18,,,0.85,0.15,,
0.47,0.039,15,342,455,161,,,0.34,0.66,,
0.45,0.035,16,455,,,,,,,,
0.54,0.041,16,161,,,,,,,,
0.48,0.04,15,18,479,480,22,,0.26,0.42,0.33,
0.57,0.045,16,479,,,,,,,,
0.59,0.044,16,480,,,,,,,,
0.53,0.035,16,22,,,,,,,,
0.56,0.036,13,56,,,,,,,,
0.47,0.033,12,423,226,243,29,,0.0,0.51,0.49,
0.51,0.035,13,226,,,,,,,,
0.55,0.038,13,243,,,,,,,,
0.51,0.031,13,29,,,,,,,,
0.43,0.036,10,51,196,291,,,0.45,0.55,,
0.5,0.035,11,196,204,468,232,,0.4,0.39,0.21,
0.55,0.032,12,204,,,,,,,,
0.58,0.035,12,468,,,,,,,,
0.46,0.035,12,232,119,,,,1.0,,,
0.51,0.032,13,119,,,,,,,,
0.46,0.031,11,291,63,,,,1.0,,,
0.5,0.028,12,63,43,,,,1.0,,,
0.56,0.032,13,43,,,,,,,,
0.37,0.036,8,7,24,213,423,,0.39,0.22,0.39,
0.45,0.033,9,24,119,,,,1.0,,,
0.51,0.032,10,119,,,,,,,,
0.4,0.04,9,213,286,481,,,0.85,0.15,,
0.42,0.036,10,286,228,109,190,,0.14,0.57,0.29,
0.42,0.037,11,228,357,281,424,,0.03,0.37,0.6,
0.41,0.042,12,357,482,453,65,,0.66,0.2,0.14,
0.43,0.048,13,482,483,484,,,0.47,0.53,,
0.44,0.042,14,483,66,,,,1.0,,,
0.52,0.038,15,66,,,,,,,,
0.48,0.052,14,484,485,,,,1.0,,,
0.53,0.057,15,485,,,,,,,,
0.51,0.042,13,453,,,,,,,,
0.48,0.038,13,65,486,139,,,0.48,0.52,,
0.55,0.035,14,486,,,,,,,,
0.48,0.043,14,139,487,,,,1.0,,,
0.5,0.041,15,487,245,11,339,,0.44,0.23,0.33,
0.47,0.045,16,245,,,,,,,,
0.47,0.043,16,11,,,,,,,,
0.56,0.038,16,339,,,,,,,,
0.45,0.036,12,281,488,,,,1.0,,,
0.41,0.033,13,488,489,,,,1.0,,,
0.39,0.036,14,489,159,398,,,0.45,0.55,,
0.48,0.035,15,159,311,,,,1.0,,,
0.53,0.032,16,311,,,,,,,,
0.39,0.031,15,398,13,,,,1.0,,,
0.42,0.035,16,13,,,,,,,,
0.39,0.032,12,424,490,,,,1.0,,,
0.48,0.033,13,490,466,491,492,,0.22,0.34,0.44,
0.47,0.036,14,466,493,,,,1.0,,,
0.53,0.041,15,493,,,,,,,,
0.58,0.031,14,491,,,,,,,,
0.59,0.036,14,492,,,,,,,,
0.46,0.034,11,109,51,,,,1.0,,,
0.43,0.036,12,51,311,,,,1.0,,,
0.53,0.032,13,311,,,,,,,,
0.5,0.036,11,190,320,161,494,,0.45,0.09,0.46,
0.5,0.04,12,320,197,495,,,0.07,0.93,,
0.58,0.037,13,197,,,,,,,,
0.58,0.044,13,495,,,,,,,,
0.54,0.041,12,161,,,,,,,,
0.49,0.032,12,494,40,,,,1.0,,,
0.5,0.034,13,40,201,,,,1.0,,,
0.5,0.037,14,201,19,138,496,,0.39,0.08,0.54,
0.48,0.034,15,19,497,171,278,,0.35,0.4,0.25,
0.53,0.033,16,497,,,,,,,,
0.49,0.033,16,171,,,,,,,,
0.54,0.03,16,278,,,,,,,,
0.6,0.043,15,138,,,,,,,,
0.51,0.036,15,496,,,,,,,,
0.5,0.045,10,481,285,75,271,,0.43,0.29,0.28,
0.5,0.048,11,285,498,,,,1.0,,,
0.56,0.047,12,498,,,,,,,,
0.54,0.045,11,75,,,,,,,,
0.52,0.04,11,271,,,,,,,,
0.47,0.033,9,423,348,,,,1.0,,,
0.54,0.039,10,348,,,,,,,,
0.49,0.037,8,131,133,199,155,,0.23,0.41,0.36,
0.49,0.043,9,133,499,315,115,,0.1,0.09,0.81,
0.55,0.049,10,499,,,,,,,,
0.49,0.039,10,315,64,,,,1.0,,,
0.46,0.042,11,64,267,,,,1.0,,,
0.55,0.043,12,267,,,,,,,,
0.46,0.04,10,115,314,270,,,0.14,0.86,,
0.47,0.044,11,314,124,319,500,,0.76,0.23,0.01,
0.49,0.049,12,124,501,,,,1.0,,,
0.59,0.056,13,501,,,,,,,,
0.53,0.043,12,319,,,,,,,,
0.57,0.044,12,500,,,,,,,,
0.49,0.044,11,270,164,502,487,,0.55,0.42,0.03,
0.54,0.04,12,164,,,,,,,,
0.55,0.05,12,502,,,,,,,,
0.5,0.041,12,487,503,504,,,0.15,0.85,,
0.6,0.036,13,503,,,,,,,,
0.57,0.043,13,504,,,,,,,,
0.53,0.039,9,199,,,,,,,,
0.51,0.034,9,155,,,,,,,,
0.4,0.032,6,180,255,,,,1.0,,,
0.4,0.033,7,255,24,392,215,,0.14,0.49,0.37,
0.45,0.033,8,24,243,,,,1.0,,,
0.55,0.038,9,243,,,,,,,,
0.49,0.031,8,392,505,,,,1.0,,,
0.55,0.033,9,505,,,,,,,,
0.47,0.038,8,215,56,74,103,,0.37,0.5,0.13,
0.56,0.036,9,56,,,,,,,,
0.46,0.039,9,74,76,506,289,,0.18,0.12,0.7,
0.57,0.037,10,76,,,,,,,,
0.54,0.035,10,506,,,,,,,,
0.57,0.036,10,289,,,,,,,,
0.5,0.044,9,103,253,,,,1.0,,,
0.54,0.042,10,253,,,,,,,,
0.41,0.048,4,211,507,508,,,0.72,0.28,,
0.42,0.054,5,507,509,,,,1.0,,,
0.5,0.052,6,509,510,,,,1.0,,,
0.62,0.048,7,510,,,,,,,,
0.42,0.042,5,508,245,511,71,,0.25,0.3,0.44,
0.47,0.045,6,245,86,272,,,0.96,0.04,,
0.53,0.044,7,86,,,,,,,,
0.45,0.042,7,272,56,88,,,0.49,0.51,,
0.56,0.036,8,56,,,,,,,,
0.46,0.047,8,88,141,484,124,,0.41,0.38,0.22,
0.49,0.046,9,141,512,513,514,,0.22,0.31,0.47,
0.6,0.048,10,512,,,,,,,,
0.54,0.052,10,513,,,,,,,,
0.6,0.052,10,514,,,,,,,,
0.48,0.052,9,484,515,,,,1.0,,,
0.59,0.057,10,515,,,,,,,,
0.49,0.049,9,124,516,,,,1.0,,,
0.62,0.047,10,516,,,,,,,,
0.52,0.048,6,511,,,,,,,,
0.39,0.042,6,71,458,,,,1.0,,,
0.44,0.048,7,458,367,142,241,,0.11,0.38,0.51,
0.53,0.054,8,367,,,,,,,,
0.55,0.044,8,142,,,,,,,,
0.47,0.049,8,241,517,459,,,0.07,0.93,,
0.46,0.051,9,517,518,312,,,0.37,0.63,,
0.56,0.059,10,518,,,,,,,,
0.44,0.045,10,312,237,471,,,0.9,0.1,,
0.5,0.049,11,237,94,495,,,0.69,0.31,,
0.52,0.053,12,94,,,,,,,,
0.58,0.044,12,495,,,,,,,,
0.49,0.045,11,471,519,520,520,,0.13,0.4,0.46,
0.55,0.041,12,519,,,,,,,,
0.61,0.05,12,520,,,,,,,,
0.61,0.05,12,520,,,,,,,,
0.49,0.053,9,459,521,237,522,,0.85,0.04,0.11,
0.52,0.057,10,521,,,,,,,,
0.5,0.049,10,237,523,318,,,0.11,0.89,,
0.5,0.054,11,523,347,524,525,,0.42,0.11,0.47,
0.58,0.05,12,347,,,,,,,,
0.64,0.053,12,524,,,,,,,,
0.51,0.051,12,525,,,,,,,,
0.47,0.05,11,318,247,,,,1.0,,,
0.48,0.046,12,247,135,526,,,0.17,0.83,,
0.54,0.047,13,135,,,,,,,,
0.51,0.045,13,526,,,,,,,,
0.61,0.058,10,522,,,,,,,,
0.34,0.044,2,3,527,528,529,,0.44,0.53,0.03,
0.37,0.038,3,527,74,149,200,,0.03,0.12,0.85,
0.46,0.039,4,74,75,,,,1.0,,,
0.54,0.045,5,75,,,,,,,,
0.4,0.035,4,149,54,,,,1.0,,,
0.48,0.031,5,54,455,36,,,0.49,0.51,,
0.45,0.035,6,455,107,118,,,0.1,0.9,,
0.49,0.036,7,107,58,,,,1.0,,,
0.57,0.033,8,58,,,,,,,,
0.48,0.037,7,118,55,281,,,0.24,0.76,,
0.52,0.033,8,55,,,,,,,,
0.45,0.036,8,281,227,,,,1.0,,,
0.53,0.04,9,227,,,,,,,,
0.52,0.03,6,36,,,,,,,,
0.45,0.034,4,200,77,,,,1.0,,,
0.54,0.032,5,77,,,,,,,,
0.4,0.05,3,528,325,246,530,,0.06,0.37,0.57,
0.48,0.053,4,325,531,532,,,0.02,0.98,,
0.6,0.058,5,531,,,,,,,,
0.53,0.049,5,532,,,,,,,,
0.46,0.052,4,246,219,,,,1.0,,,
0.46,0.046,5,219,68,,,,1.0,,,
0.58,0.042,6,68,,,,,,,,
0.39,0.05,4,530,83,533,,,0.74,0.26,,
0.46,0.044,5,83,457,534,535,,0.15,0.4,0.45,
0.49,0.047,6,457,480,,,,1.0,,,
0.59,0.044,7,480,,,,,,,,
0.54,0.038,6,534,,,,,,,,
0.48,0.049,6,535,517,,,,1.0,,,
0.46,0.051,7,517,81,236,,,0.46,0.54,,
0.52,0.045,8,81,,,,,,,,
0.56,0.05,8,236,,,,,,,,
0.38,0.044,5,533,536,112,,,0.8,0.2,,
0.42,0.045,6,536,89,537,,,0.39,0.61,,
0.5,0.046,7,89,143,,,,1.0,,,
0.58,0.045,8,143,,,,,,,,
0.4,0.045,7,537,84,328,,,0.48,0.52,,
0.43,0.049,8,84,538,539,540,,0.53,0.43,0.04,
0.44,0.053,9,538,541,,,,1.0,,,
0.49,0.058,10,541,542,543,544,,0.37,0.37,0.27,
0.63,0.059,11,542,,,,,,,,
0.52,0.051,11,543,,,,,,,,
0.56,0.061,11,544,,,,,,,,
0.43,0.044,9,539,508,,,,1.0,,,
0.42,0.042,10,508,545,546,,,0.42,0.58,,
0.46,0.043,11,545,547,,,,1.0,,,
0.58,0.048,12,547,,,,,,,,
0.42,0.038,11,546,548,150,357,,0.57,0.16,0.27,
0.42,0.04,12,548,100,345,,,0.46,0.54,,
0.52,0.044,13,100,,,,,,,,
0.48,0.045,13,345,320,,,,1.0,,,
0.5,0.04,14,320,549,,,,1.0,,,
0.61,0.04,15,549,,,,,,,,
0.48,0.036,12,150,350,,,,1.0,,,
0.52,0.041,13,350,,,,,,,,
0.41,0.042,12,357,215,,,,1.0,,,
0.47,0.038,13,215,483,86,86,,0.08,0.55,0.37,
0.44,0.042,14,483,25,,,,1.0,,,
0.54,0.036,15,25,,,,,,,,
0.53,0.044,14,86,,,,,,,,
0.53,0.044,14,86,,,,,,,,
0.54,0.051,9,540,,,,,,,,
0.45,0.045,8,328,15,,,,1.0,,,
0.44,0.04,9,15,219,,,,1.0,,,
0.46,0.046,10,219,550,,,,1.0,,,
0.56,0.044,11,550,,,,,,,,
0.47,0.041,6,112,128,227,225,,0.21,0.64,0.15,
0.56,0.045,7,128,,,,,,,,
0.53,0.04,7,227,,,,,,,,
0.46,0.037,7,225,150,109,,,0.6,0.4,,
0.48,0.036,8,150,343,350,551,,0.24,0.3,0.46,
0.44,0.032,9,343,30,,,,1.0,,,
0.5,0.033,10,30,196,,,,1.0,,,
0.5,0.035,11,196,190,,,,1.0,,,
0.5,0.036,12,190,196,,,,1.0,,,
0.5,0.035,13,196,109,,,,1.0,,,
0.46,0.034,14,109,176,311,229,,0.38,0.23,0.39,
0.51,0.033,15,176,,,,,,,,
0.53,0.032,15,311,,,,,,,,
0.48,0.032,15,229,264,,,,1.0,,,
0.56,0.034,16,264,,,,,,,,
0.52,0.041,9,350,,,,,,,,
0.59,0.037,9,551,,,,,,,,
0.46,0.034,8,109,20,203,,,0.58,0.42,,
0.51,0.037,9,20,,,,,,,,
0.55,0.036,9,203,,,,,,,,
0.34,0.043,3,529,552,427,553,,0.2,0.39,0.41,
0.33,0.037,4,552,358,488,554,,0.71,0.15,0.15,
0.4,0.041,5,358,356,245,245,,0.38,0.29,0.34,
0.38,0.036,6,356,255,555,439,,0.14,0.26,0.6,
0.4,0.033,7,255,13,556,154,,0.41,0.15,0.44,
0.42,0.035,8,13,210,222,,,0.62,0.38,,
0.51,0.039,9,210,,,,,,,,
0.43,0.038,9,222,12,72,251,,0.15,0.68,0.17,
0.43,0.04,10,12,335,270,,,0.93,0.07,,
0.52,0.042,11,335,,,,,,,,
0.49,0.044,11,270,195,,,,1.0,,,
0.52,0.039,12,195,,,,,,,,
0.46,0.041,10,72,268,,,,1.0,,,
0.51,0.038,11,268,,,,,,,,
0.5,0.043,10,251,557,,,,1.0,,,
0.61,0.041,11,557,,,,,,,,
0.44,0.034,8,556,212,558,490,,0.27,0.34,0.39,
0.44,0.036,9,212,186,559,157,,0.74,0.08,0.19,
0.52,0.037,10,186,,,,,,,,
0.53,0.038,10,559,,,,,,,,
0.46,0.032,10,157,63,44,560,,0.19,0.2,0.61,
0.5,0.028,11,63,561,562,,,0.35,0.65,,
0.6,0.029,12,561,,,,,,,,
0.57,0.025,12,562,,,,,,,,
0.45,0.029,11,44,563,204,,,0.37,0.63,,
0.45,0.027,12,563,259,294,,,0.47,0.53,,
0.45,0.031,13,259,490,,,,1.0,,,
0.48,0.033,14,490,278,564,109,,0.36,0.06,0.58,
0.54,0.03,15,278,,,,,,,,
0.44,0.037,15,564,25,186,,,0.41,0.59,,
0.54,0.036,16,25,,,,,,,,
0.52,0.037,16,186,,,,,,,,
0.46,0.034,15,109,259,208,,,0.32,0.68,,
0.45,0.031,16,259,,,,,,,,
0.5,0.039,16,208,,,,,,,,
0.48,0.024,13,294,565,,,,1.0,,,
0.55,0.022,14,565,,,,,,,,
0.55,0.032,12,204,,,,,,,,
0.56,0.028,11,560,,,,,,,,
0.41,0.034,9,558,216,,,,1.0,,,
0.49,0.038,10,216,198,166,108,,0.36,0.12,0.52,
0.52,0.034,11,198,,,,,,,,
0.56,0.04,11,166,,,,,,,,
0.5,0.038,11,108,350,,,,1.0,,,
0.52,0.041,12,350,,,,,,,,
0.48,0.033,9,490,156,43,334,,0.22,0.57,0.21,
0.55,0.031,10,156,,,,,,,,
0.56,0.032,10,43,,,,,,,,
0.57,0.038,10,334,,,,,,,,
0.43,0.035,8,154,70,,,,1.0,,,
0.43,0.037,9,70,55,180,224,,0.15,0.46,0.4,
0.52,0.033,10,55,,,,,,,,
0.4,0.032,10,180,167,566,,,0.34,0.66,,
0.44,0.028,11,167,343,567,568,,0.2,0.42,0.38,
0.44,0.032,12,343,488,179,177,,0.42,0.21,0.37,
0.41,0.033,13,488,490,,,,1.0,,,
0.48,0.033,14,490,569,570,534,,0.16,0.34,0.51,
0.47,0.035,15,569,108,157,119,,0.34,0.43,0.23,
0.5,0.038,16,108,,,,,,,,
0.46,0.032,16,157,,,,,,,,
0.51,0.032,16,119,,,,,,,,
0.53,0.029,15,570,,,,,,,,
0.54,0.038,15,534,,,,,,,,
0.42,0.034,13,179,14,159,150,,0.42,0.13,0.45,
0.41,0.039,14,14,70,214,,,0.04,0.96,,
0.43,0.037,15,70,179,411,411,,0.24,0.28,0.49,
0.42,0.034,16,179,,,,,,,,
0.45,0.032,16,411,,,,,,,,
0.45,0.032,16,411,,,,,,,,
0.41,0.036,15,214,496,14,110,,0.5,0.01,0.5,
0.51,0.036,16,496,,,,,,,,
0.41,0.039,16,14,,,,,,,,
0.48,0.039,16,110,,,,,,,,
0.48,0.035,14,159,344,571,,,0.71,0.29,,
0.59,0.039,15,344,,,,,,,,
0.47,0.04,15,571,268,,,,1.0,,,
0.51,0.038,16,268,,,,,,,,
0.48,0.036,14,150,66,344,,,0.62,0.38,,
0.52,0.038,15,66,,,,,,,,
0.59,0.039,15,344,,,,,,,,
0.46,0.03,13,177,153,352,40,,0.28,0.33,0.39,
0.43,0.034,14,153,199,46,,,0.51,0.49,,
0.53,0.039,15,199,,,,,,,,
0.42,0.03,15,46,572,198,,,0.24,0.76,,
0.43,0.027,16,572,,,,,,,,
0.52,0.034,16,198,,,,,,,,
0.51,0.027,14,352,,,,,,,,
0.5,0.034,14,40,573,,,,1.0,,,
0.58,0.036,15,573,,,,,,,,
0.47,0.025,12,567,63,572,,,0.43,0.57,,
0.5,0.028,13,63,574,444,158,,0.4,0.46,0.15,
0.5,0.027,14,574,181,,,,1.0,,,
