V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.49,0.035,14,226,1050,163,,,0.44,0.56,,
0.6,0.041,15,1050,,,,,,,,
0.46,0.037,15,163,13,,,,1.0,,,
0.56,0.032,16,13,,,,,,,,
0.45,0.03,14,192,45,146,32,,0.47,0.4,0.12,
0.45,0.033,15,45,187,,,,1.0,,,
0.51,0.029,16,187,,,,,,,,
0.52,0.034,15,146,,,,,,,,
0.5,0.028,15,32,447,445,,,0.01,0.99,,
0.61,0.027,16,447,,,,,,,,
0.54,0.031,16,445,,,,,,,,
0.43,0.03,14,224,134,380,,,0.57,0.43,,
0.47,0.034,15,134,271,294,201,,0.39,0.31,0.3,
0.45,0.039,16,271,394,275,1051,,0.41,0.34,0.26,
0.44,0.039,17,394,129,592,300,,0.4,0.12,0.48,
0.53,0.044,18,129,,,,,,,,
0.44,0.043,18,592,1052,,,,1.0,,,
0.42,0.045,19,1052,1053,,,,1.0,,,
0.41,0.051,20,1053,1054,,,,1.0,,,
0.44,0.052,21,1054,,,,,,,,
0.55,0.044,18,300,,,,,,,,
0.55,0.039,17,275,,,,,,,,
0.55,0.045,17,1051,,,,,,,,
0.48,0.037,16,294,332,111,155,,0.19,0.45,0.36,
0.47,0.032,17,332,381,392,,,0.49,0.51,,
0.56,0.03,18,381,,,,,,,,
0.57,0.032,18,392,,,,,,,,
0.48,0.039,17,111,191,,,,1.0,,,
0.5,0.034,18,191,221,,,,1.0,,,
0.51,0.03,19,221,,,,,,,,
0.46,0.033,17,155,199,364,237,,0.46,0.31,0.23,
0.48,0.034,18,199,303,121,,,0.35,0.65,,
0.55,0.03,19,303,,,,,,,,
0.5,0.032,19,121,163,261,,,0.83,0.17,,
0.46,0.037,20,163,52,441,,,0.7,0.3,,
0.56,0.039,21,52,,,,,,,,
0.52,0.035,21,441,,,,,,,,
0.47,0.037,20,261,981,47,260,,0.4,0.35,0.25,
0.55,0.042,21,981,,,,,,,,
0.47,0.038,21,47,,,,,,,,
0.53,0.036,21,260,,,,,,,,
0.55,0.034,18,364,,,,,,,,
0.54,0.032,18,237,,,,,,,,
0.49,0.031,16,201,380,,,,1.0,,,
0.5,0.033,17,380,254,574,,,0.11,0.89,,
0.59,0.029,18,254,,,,,,,,
0.56,0.033,18,574,,,,,,,,
0.5,0.033,15,380,1055,,,,1.0,,,
0.61,0.031,16,1055,,,,,,,,
0.37,0.034,12,974,53,451,,,0.27,0.73,,
0.45,0.034,13,53,218,264,219,,0.6,0.38,0.02,
0.51,0.036,14,218,,,,,,,,
0.49,0.033,14,264,454,257,963,,0.19,0.14,0.68,
0.59,0.035,15,454,,,,,,,,
0.51,0.032,15,257,,,,,,,,
0.59,0.03,15,963,,,,,,,,
0.48,0.029,14,219,201,,,,1.0,,,
0.49,0.031,15,201,363,470,,,0.19,0.81,,
0.6,0.032,16,363,,,,,,,,
0.57,0.03,16,470,,,,,,,,
0.42,0.038,13,451,227,164,169,,0.12,0.01,0.87,
0.51,0.035,14,227,,,,,,,,
0.5,0.038,14,164,234,,,,1.0,,,
0.47,0.036,15,234,991,,,,1.0,,,
0.46,0.039,16,991,227,1051,105,,0.41,0.33,0.26,
0.51,0.035,17,227,,,,,,,,
0.55,0.045,17,1051,,,,,,,,
0.49,0.036,17,105,1056,,,,1.0,,,
0.58,0.041,18,1056,,,,,,,,
0.48,0.035,14,169,201,198,141,,0.29,0.21,0.51,
0.49,0.031,15,201,963,,,,1.0,,,
0.59,0.03,16,963,,,,,,,,
0.59,0.032,15,198,,,,,,,,
0.49,0.032,15,141,231,190,,,0.51,0.49,,
0.57,0.029,16,231,,,,,,,,
0.52,0.031,16,190,,,,,,,,
0.48,0.028,11,133,358,23,,,0.1,0.9,,
0.58,0.029,12,358,,,,,,,,
0.52,0.025,12,23,,,,,,,,
0.4,0.035,7,10,1006,295,224,,0.47,0.27,0.26,
0.49,0.037,8,1006,214,113,571,,0.48,0.04,0.48,
0.46,0.034,9,214,260,991,137,,0.28,0.39,0.33,
0.53,0.036,10,260,,,,,,,,
0.46,0.039,10,991,171,,,,1.0,,,
0.5,0.036,11,171,1030,179,,,0.15,0.85,,
0.59,0.037,12,1030,,,,,,,,
0.55,0.032,12,179,,,,,,,,
0.54,0.034,10,137,,,,,,,,
0.47,0.043,9,113,1057,210,317,,0.03,0.47,0.5,
0.58,0.042,10,1057,,,,,,,,
0.51,0.044,10,210,,,,,,,,
0.53,0.042,10,317,,,,,,,,
0.49,0.04,9,571,441,,,,1.0,,,
0.52,0.035,10,441,,,,,,,,
0.42,0.039,8,295,589,99,,,0.64,0.36,,
0.42,0.042,9,589,69,99,,,0.37,0.63,,
0.46,0.043,10,69,83,,,,1.0,,,
0.44,0.038,11,83,1024,129,,,0.15,0.85,,
0.54,0.043,12,1024,,,,,,,,
0.53,0.044,12,129,,,,,,,,
0.52,0.041,10,99,,,,,,,,
0.52,0.041,9,99,,,,,,,,
0.43,0.03,8,224,184,257,,,0.7,0.3,,
0.45,0.029,9,184,371,119,327,,0.25,0.41,0.34,
0.51,0.027,10,371,,,,,,,,
0.46,0.031,10,119,410,,,,1.0,,,
0.48,0.03,11,410,574,332,7,,0.21,0.45,0.35,
0.56,0.033,12,574,,,,,,,,
0.47,0.032,12,332,235,45,56,,0.34,0.3,0.37,
0.46,0.028,13,235,371,221,,,0.82,0.18,,
0.51,0.027,14,371,,,,,,,,
0.51,0.03,14,221,,,,,,,,
0.45,0.033,13,45,58,223,,,0.55,0.45,,
0.46,0.03,14,58,200,371,,,0.32,0.68,,
0.53,0.032,15,200,,,,,,,,
0.51,0.027,15,371,,,,,,,,
0.54,0.038,14,223,,,,,,,,
0.43,0.031,13,56,329,42,,,0.62,0.38,,
0.51,0.034,14,329,,,,,,,,
0.48,0.031,14,42,316,264,,,0.15,0.85,,
0.44,0.036,15,316,257,159,,,0.27,0.73,,
0.51,0.032,16,257,,,,,,,,
0.52,0.036,16,159,,,,,,,,
0.49,0.033,15,264,221,273,385,,0.56,0.27,0.17,
0.51,0.03,16,221,,,,,,,,
0.58,0.038,16,273,,,,,,,,
0.54,0.029,16,385,,,,,,,,
0.46,0.032,12,7,235,,,,1.0,,,
0.46,0.028,13,235,251,556,,,0.49,0.51,,
0.49,0.026,14,251,623,,,,1.0,,,
0.56,0.025,15,623,,,,,,,,
0.44,0.031,14,556,434,106,367,,0.34,0.44,0.22,
0.47,0.033,15,434,432,,,,1.0,,,
0.54,0.036,16,432,,,,,,,,
0.46,0.035,15,106,264,,,,1.0,,,
0.49,0.033,16,264,256,48,374,,0.38,0.27,0.35,
0.49,0.029,17,256,353,141,,,0.1,0.9,,
0.44,0.029,18,353,289,,,,1.0,,,
0.47,0.027,19,289,480,9,63,,0.05,0.08,0.86,
0.53,0.026,20,480,,,,,,,,
0.47,0.028,20,9,145,,,,1.0,,,
0.51,0.033,21,145,,,,,,,,
0.5,0.025,20,63,479,479,386,,0.71,0.16,0.13,
0.55,0.023,21,479,,,,,,,,
0.55,0.023,21,479,,,,,,,,
0.56,0.026,21,386,,,,,,,,
0.49,0.032,18,141,90,,,,1.0,,,
0.59,0.036,19,90,,,,,,,,
0.48,0.032,17,48,4,,,,1.0,,,
0.44,0.032,18,4,490,152,,,0.93,0.07,,
0.44,0.028,19,490,466,,,,1.0,,,
0.43,0.024,20,466,344,9,243,,0.14,0.33,0.53,
0.44,0.023,21,344,,,,,,,,
0.47,0.028,21,9,,,,,,,,
0.41,0.024,21,243,,,,,,,,
0.47,0.031,19,152,9,20,,,0.02,0.98,,
0.47,0.028,20,9,604,,,,1.0,,,
0.54,0.027,21,604,,,,,,,,
0.44,0.03,20,20,4,,,,1.0,,,
0.44,0.032,21,4,,,,,,,,
0.58,0.033,17,374,,,,,,,,
0.42,0.034,15,367,120,587,,,0.98,0.02,,
0.52,0.033,16,120,,,,,,,,
0.4,0.039,16,587,189,162,,,0.22,0.78,,
0.43,0.035,17,189,991,,,,1.0,,,
0.46,0.039,18,991,130,571,,,0.51,0.49,,
0.45,0.043,19,130,229,993,267,,0.54,0.2,0.26,
0.51,0.041,20,229,,,,,,,,
0.57,0.047,20,993,,,,,,,,
0.46,0.041,20,267,405,49,285,,0.51,0.12,0.37,
0.48,0.046,21,405,,,,,,,,
0.46,0.038,21,49,,,,,,,,
0.47,0.044,21,285,,,,,,,,
0.49,0.04,19,571,261,123,263,,0.73,0.03,0.25,
0.47,0.037,20,261,128,163,112,,0.49,0.49,0.02,
0.45,0.042,21,128,,,,,,,,
0.46,0.037,21,163,,,,,,,,
0.45,0.04,21,112,,,,,,,,
0.56,0.037,20,123,,,,,,,,
0.56,0.045,20,263,,,,,,,,
0.48,0.043,17,162,129,1058,1007,,0.11,0.08,0.81,
0.53,0.044,18,129,,,,,,,,
0.59,0.046,18,1058,,,,,,,,
0.53,0.047,18,1007,,,,,,,,
0.47,0.029,10,327,490,58,,,0.68,0.32,,
0.44,0.028,11,490,8,182,493,,0.14,0.27,0.6,
0.42,0.03,12,8,214,133,55,,0.2,0.3,0.5,
0.46,0.034,13,214,45,,,,1.0,,,
0.45,0.033,14,45,441,,,,1.0,,,
0.52,0.035,15,441,,,,,,,,
0.48,0.028,13,133,480,235,147,,0.04,0.53,0.43,
0.53,0.026,14,480,,,,,,,,
0.46,0.028,14,235,360,184,,,0.6,0.4,,
0.53,0.025,15,360,,,,,,,,
0.45,0.029,15,184,293,136,,,0.51,0.49,,
0.41,0.033,16,293,280,127,1059,,0.28,0.44,0.29,
0.43,0.034,17,280,77,271,,,0.58,0.42,,
0.53,0.039,18,77,,,,,,,,
0.45,0.039,18,271,311,507,230,,0.65,0.3,0.05,
0.5,0.04,19,311,1060,,,,1.0,,,
0.61,0.039,20,1060,,,,,,,,
0.42,0.043,19,507,1061,464,1062,,0.24,0.75,0.01,
0.44,0.05,20,1061,76,1063,,,0.64,0.36,,
0.56,0.046,21,76,,,,,,,,
0.44,0.055,21,1063,,,,,,,,
0.53,0.043,20,464,,,,,,,,
0.4,0.042,20,1062,311,438,61,,0.44,0.42,0.13,
0.5,0.04,21,311,,,,,,,,
0.47,0.041,21,438,,,,,,,,
0.42,0.037,21,61,,,,,,,,
0.49,0.034,19,230,291,,,,1.0,,,
0.54,0.03,20,291,,,,,,,,
0.4,0.037,17,127,507,1064,,,0.51,0.49,,
0.42,0.043,18,507,1065,,,,1.0,,,
0.44,0.048,19,1065,78,1066,300,,0.35,0.64,0.01,
0.53,0.045,20,78,,,,,,,,
0.43,0.044,20,1066,333,,,,1.0,,,
0.52,0.04,21,333,,,,,,,,
0.55,0.044,20,300,,,,,,,,
0.38,0.043,18,1064,1067,,,,1.0,,,
0.37,0.047,19,1067,1068,1038,,,0.65,0.35,,
0.4,0.044,20,1068,177,174,438,,0.56,0.05,0.39,
0.51,0.046,21,177,,,,,,,,
0.51,0.042,21,174,,,,,,,,
0.47,0.041,21,438,,,,,,,,
0.47,0.048,20,1038,1057,1012,,,0.49,0.51,,
0.58,0.042,21,1057,,,,,,,,
0.58,0.051,21,1012,,,,,,,,
0.41,0.038,17,1059,264,,,,1.0,,,
0.49,0.033,18,264,192,214,146,,0.38,0.36,0.25,
0.45,0.03,19,192,16,,,,1.0,,,
0.45,0.028,20,16,256,,,,1.0,,,
0.49,0.029,21,256,,,,,,,,
0.46,0.034,19,214,265,132,294,,0.28,0.27,0.45,
0.46,0.04,20,265,209,77,,,0.82,0.18,,
0.47,0.045,21,209,,,,,,,,
0.53,0.039,21,77,,,,,,,,
0.45,0.032,20,132,58,364,122,,0.38,0.49,0.13,
0.46,0.03,21,58,,,,,,,,
0.55,0.034,21,364,,,,,,,,
0.42,0.033,21,122,,,,,,,,
0.48,0.037,20,294,592,215,,,0.38,0.62,,
0.44,0.043,21,592,,,,,,,,
0.57,0.036,21,215,,,,,,,,
0.52,0.034,19,146,,,,,,,,
0.52,0.029,16,136,,,,,,,,
0.54,0.025,14,147,,,,,,,,
0.5,0.029,13,55,1069,,,,1.0,,,
0.6,0.033,14,1069,,,,,,,,
0.52,0.032,12,182,,,,,,,,
0.43,0.025,12,493,797,362,,,0.53,0.47,,
0.39,0.027,13,797,976,,,,1.0,,,
0.39,0.029,14,976,598,418,984,,0.18,0.36,0.46,
0.39,0.026,15,598,289,606,,,0.66,0.34,,
0.47,0.027,16,289,309,355,58,,0.51,0.05,0.44,
0.45,0.031,17,309,202,316,,,0.46,0.54,,
0.55,0.033,18,202,,,,,,,,
0.44,0.036,18,316,105,,,,1.0,,,
0.49,0.036,19,105,377,,,,1.0,,,
0.57,0.033,20,377,,,,,,,,
0.55,0.027,17,355,,,,,,,,
0.46,0.03,17,58,32,238,18,,0.29,0.13,0.58,
0.5,0.028,18,32,440,89,221,,0.24,0.31,0.45,
0.6,0.028,19,440,,,,,,,,
0.55,0.031,19,89,,,,,,,,
0.51,0.03,19,221,,,,,,,,
0.48,0.026,18,238,221,41,,,0.65,0.35,,
0.51,0.03,19,221,,,,,,,,
0.49,0.03,19,41,152,199,,,0.42,0.58,,
0.47,0.031,20,152,133,146,,,0.87,0.13,,
0.48,0.028,21,133,,,,,,,,
0.52,0.034,21,146,,,,,,,,
0.48,0.034,20,199,434,171,,,0.52,0.48,,
0.47,0.033,21,434,,,,,,,,
0.5,0.036,21,171,,,,,,,,
0.44,0.027,18,18,187,357,187,,0.19,0.62,0.19,
0.51,0.029,19,187,,,,,,,,
0.46,0.023,19,357,546,569,248,,0.02,0.26,0.72,
0.52,0.021,20,546,,,,,,,,
0.42,0.021,20,569,792,,,,1.0,,,
0.39,0.018,21,792,,,,,,,,
0.51,0.022,20,248,,,,,,,,
0.51,0.029,19,187,,,,,,,,
0.42,0.023,16,606,468,11,535,,0.24,0.51,0.25,
0.45,0.023,17,468,357,,,,1.0,,,
0.46,0.023,18,357,40,,,,1.0,,,
0.51,0.025,19,40,,,,,,,,
0.44,0.026,17,11,38,,,,1.0,,,
0.52,0.028,18,38,,,,,,,,
0.48,0.021,17,535,512,423,514,,0.39,0.46,0.15,
0.48,0.019,18,512,660,,,,1.0,,,
0.43,0.018,19,660,514,,,,1.0,,,
0.43,0.019,20,514,526,682,,,0.66,0.34,,
0.41,0.019,21,526,,,,,,,,
0.4,0.017,21,682,,,,,,,,
0.51,0.02,18,423,,,,,,,,
0.43,0.019,18,514,518,614,673,,0.2,0.51,0.3,
0.44,0.02,19,518,564,568,520,,0.2,0.71,0.09,
0.39,0.02,20,564,619,,,,1.0,,,
0.4,0.02,21,619,,,,,,,,
0.4,0.018,20,568,526,,,,1.0,,,
0.41,0.019,21,526,,,,,,,,
0.47,0.018,20,520,529,664,525,,0.28,0.51,0.21,
0.45,0.018,21,529,,,,,,,,
0.43,0.016,21,664,,,,,,,,
0.55,0.019,21,525,,,,,,,,
0.38,0.019,19,614,647,,,,1.0,,,
0.36,0.022,20,647,805,,,,1.0,,,
0.36,0.024,21,805,,,,,,,,
0.38,0.02,19,673,561,647,537,,0.46,0.04,0.51,
0.36,0.021,20,561,518,964,419,,0.42,0.28,0.29,
0.44,0.02,21,518,,,,,,,,
0.33,0.022,21,964,,,,,,,,
0.4,0.024,21,419,,,,,,,,
0.36,0.022,20,647,965,804,,,0.35,0.65,,
0.33,0.025,21,965,,,,,,,,
0.33,0.02,21,804,,,,,,,,
0.44,0.021,20,537,423,500,340,,0.26,0.07,0.68,
0.51,0.02,21,423,,,,,,,,
0.45,0.022,21,500,,,,,,,,
0.44,0.025,21,340,,,,,,,,
0.38,0.032,15,418,12,616,280,,0.31,0.27,0.42,
0.46,0.027,16,12,38,181,,,0.88,0.12,,
0.52,0.028,17,38,,,,,,,,
0.46,0.029,17,181,14,16,,,0.28,0.72,,
0.5,0.026,18,14,604,,,,1.0,,,
0.54,0.027,19,604,,,,,,,,
0.45,0.028,18,16,354,547,185,,0.1,0.49,0.41,
0.54,0.028,19,354,,,,,,,,
0.53,0.027,19,547,,,,,,,,
0.43,0.032,19,185,460,171,,,0.51,0.49,,
0.41,0.034,20,460,6,,,,1.0,,,
0.38,0.035,21,6,,,,,,,,
0.5,0.036,20,171,91,43,,,0.72,0.28,,
0.5,0.041,21,91,,,,,,,,
0.54,0.035,21,43,,,,,,,,
0.36,0.03,16,616,577,306,,,0.5,0.5,,
0.37,0.031,17,577,4,556,984,,0.34,0.37,0.29,
0.44,0.032,18,4,191,189,,,0.76,0.24,,
0.5,0.034,19,191,47,52,,,0.84,0.16,,
0.47,0.038,20,47,592,171,,,0.43,0.57,,
0.44,0.043,21,592,,,,,,,,
0.5,0.036,21,171,,,,,,,,
0.56,0.039,20,52,,,,,,,,
0.43,0.035,19,189,1070,311,111,,0.48,0.28,0.24,
0.4,0.04,20,1070,265,111,49,,0.37,0.05,0.58,
0.46,0.04,21,265,,,,,,,,
0.48,0.039,21,111,,,,,,,,
0.46,0.038,21,49,,,,,,,,
0.5,0.04,20,311,52,93,,,0.46,0.54,,
0.56,0.039,21,52,,,,,,,,
0.61,0.041,21,93,,,,,,,,
0.48,0.039,20,111,266,150,,,0.4,0.6,,
0.48,0.038,21,266,,,,,,,,
0.57,0.034,21,150,,,,,,,,
0.44,0.031,18,556,308,56,2,,0.83,0.05,0.12,
0.41,0.032,19,308,1071,,,,1.0,,,
0.39,0.036,20,1071,139,,,,1.0,,,
0.45,0.036,21,139,,,,,,,,
0.43,0.031,19,56,191,281,293,,0.46,0.4,0.15,
0.5,0.034,20,191,799,106,,,0.8,0.2,,
0.49,0.038,21,799,,,,,,,,
0.46,0.035,21,106,,,,,,,,
0.41,0.035,20,281,1006,192,,,0.94,0.06,,
0.49,0.037,21,1006,,,,,,,,
0.45,0.03,21,192,,,,,,,,
0.41,0.033,20,293,309,294,,,0.06,0.94,,
0.45,0.031,21,309,,,,,,,,
0.48,0.037,21,294,,,,,,,,
0.4,0.031,19,2,133,,,,1.0,,,
0.48,0.028,20,133,58,,,,1.0,,,
0.46,0.03,21,58,,,,,,,,
0.37,0.033,18,984,222,45,1072,,0.18,0.4,0.41,
0.44,0.033,19,222,47,431,,,0.75,0.25,,
0.47,0.038,20,47,105,49,,,0.12,0.88,,
0.49,0.036,21,105,,,,,,,,
0.46,0.038,21,49,,,,,,,,
0.41,0.036,20,431,121,91,262,,0.34,0.24,0.41,
0.5,0.032,21,121,,,,,,,,
0.5,0.041,21,91,,,,,,,,
0.45,0.041,21,262,,,,,,,,
0.45,0.033,19,45,436,,,,1.0,,,
0.45,0.038,20,436,270,,,,1.0,,,
0.48,0.042,21,270,,,,,,,,
0.35,0.036,19,1072,367,367,,,0.68,0.32,,
0.42,0.034,20,367,976,451,,,0.65,0.35,,
0.39,0.029,21,976,,,,,,,,
0.42,0.038,21,451,,,,,,,,
0.42,0.034,20,367,146,,,,1.0,,,
0.52,0.034,21,146,,,,,,,,
0.42,0.028,17,306,352,257,,,0.3,0.7,,
0.39,0.031,18,352,379,,,,1.0,,,
0.45,0.027,19,379,9,326,243,,0.71,0.2,0.09,
0.47,0.028,20,9,315,190,18,,0.15,0.42,0.43,
0.51,0.028,21,315,,,,,,,,
0.52,0.031,21,190,,,,,,,,
0.44,0.027,21,18,,,,,,,,
0.49,0.027,20,326,309,217,,,0.8,0.2,,
0.45,0.031,21,309,,,,,,,,
0.59,0.027,21,217,,,,,,,,
0.41,0.024,20,243,156,,,,1.0,,,
0.48,0.027,21,156,,,,,,,,
0.51,0.032,18,257,,,,,,,,
0.43,0.034,16,280,153,26,105,,0.53,0.22,0.26,
0.48,0.036,17,153,99,,,,1.0,,,
0.52,0.041,18,99,,,,,,,,
0.51,0.039,17,26,,,,,,,,
0.49,0.036,17,105,799,392,441,,0.33,0.23,0.44,
0.49,0.038,18,799,108,1069,,,0.38,0.62,,
0.46,0.044,19,108,1073,92,,,0.51,0.49,,
0.47,0.049,20,1073,108,95,1074,,0.05,0.44,0.51,
0.46,0.044,21,108,,,,,,,,
0.5,0.043,21,95,,,,,,,,
0.49,0.055,21,1074,,,,,,,,
0.5,0.048,20,92,285,1075,176,,0.65,0.29,0.06,
0.47,0.044,21,285,,,,,,,,
0.6,0.048,21,1075,,,,,,,,
0.57,0.048,21,176,,,,,,,,
0.6,0.033,19,1069,,,,,,,,
0.57,0.032,18,392,,,,,,,,
0.52,0.035,18,441,,,,,,,,
0.37,0.033,15,984,367,,,,1.0,,,
0.42,0.034,16,367,232,,,,1.0,,,
0.5,0.031,17,232,145,45,380,,0.09,0.36,0.55,
0.51,0.033,18,145,,,,,,,,
0.45,0.033,18,45,43,436,141,,0.4,0.41,0.18,
0.54,0.035,19,43,,,,,,,,
0.45,0.038,19,436,975,120,,,0.46,0.54,,
0.43,0.039,20,975,159,1076,,,0.25,0.75,,
0.52,0.036,21,159,,,,,,,,
0.41,0.043,21,1076,,,,,,,,
0.52,0.033,20,120,,,,,,,,
0.49,0.032,19,141,171,456,,,0.23,0.77,,
0.5,0.036,20,171,161,161,,,0.5,0.5,,
0.54,0.037,21,161,,,,,,,,
0.54,0.037,21,161,,,,,,,,
0.6,0.029,20,456,,,,,,,,
0.5,0.033,18,380,200,,,,1.0,,,
0.53,0.032,19,200,,,,,,,,
0.43,0.023,13,362,472,376,,,0.37,0.63,,
0.42,0.025,14,472,241,419,235,,0.27,0.5,0.23,
0.46,0.025,15,241,339,,,,1.0,,,
0.48,0.022,16,339,643,,,,1.0,,,
0.57,0.02,17,643,,,,,,,,
0.4,0.024,15,419,68,474,,,0.17,0.83,,
0.46,0.026,16,68,28,,,,1.0,,,
0.42,0.026,17,28,63,246,,,0.27,0.73,,
0.5,0.025,18,63,170,,,,1.0,,,
0.53,0.03,19,170,,,,,,,,
0.42,0.027,18,246,133,,,,1.0,,,
0.48,0.028,19,133,315,34,,,0.97,0.03,,
0.51,0.028,20,315,,,,,,,,
0.47,0.026,20,34,220,186,,,0.21,0.79,,
0.56,0.027,21,220,,,,,,,,
0.42,0.029,21,186,,,,,,,,
0.45,0.026,16,474,490,,,,1.0,,,
0.44,0.028,17,490,309,45,141,,0.12,0.47,0.41,
0.45,0.031,18,309,257,,,,1.0,,,
0.51,0.032,19,257,,,,,,,,
0.45,0.033,18,45,214,121,,,0.15,0.85,,
0.46,0.034,19,214,282,316,,,0.78,0.22,,
0.47,0.039,20,282,260,166,399,,0.11,0.69,0.2,
0.53,0.036,21,260,,,,,,,,
0.48,0.04,21,166,,,,,,,,
0.44,0.045,21,399,,,,,,,,
0.44,0.036,20,316,97,,,,1.0,,,
0.53,0.04,21,97,,,,,,,,
0.5,0.032,19,121,1077,,,,1.0,,,
0.6,0.037,20,1077,,,,,,,,
0.49,0.032,18,141,234,,,,1.0,,,
0.47,0.036,19,234,444,178,332,,0.26,0.38,0.36,
0.58,0.036,20,444,,,,,,,,
0.58,0.032,20,178,,,,,,,,
0.47,0.032,20,332,385,332,190,,0.36,0.16,0.48,
0.54,0.029,21,385,,,,,,,,
0.47,0.032,21,332,,,,,,,,
0.52,0.031,21,190,,,,,,,,
0.46,0.028,15,235,144,250,187,,0.14,0.28,0.58,
0.43,0.029,16,144,612,5,,,0.18,0.82,,
0.4,0.026,17,612,239,,,,1.0,,,
0.44,0.024,18,239,366,340,,,0.45,0.55,,
0.53,0.023,19,366,,,,,,,,
0.44,0.025,19,340,351,344,,,0.23,0.77,,
0.51,0.026,20,351,,,,,,,,
0.44,0.023,20,344,500,,,,1.0,,,
0.45,0.022,21,500,,,,,,,,
0.42,0.031,17,5,307,148,280,,0.26,0.58,0.16,
0.4,0.028,18,307,28,31,,,0.53,0.47,,
0.42,0.026,19,28,65,612,,,0.95,0.05,,
0.45,0.025,20,65,28,627,,,0.44,0.56,,
0.42,0.026,21,28,,,,,,,,
0.43,0.022,21,627,,,,,,,,
0.4,0.026,20,612,245,557,,,0.36,0.64,,
0.42,0.022,21,245,,,,,,,,
0.41,0.025,21,557,,,,,,,,
0.47,0.025,19,31,479,,,,1.0,,,
0.55,0.023,20,479,,,,,,,,
0.42,0.032,18,148,976,,,,1.0,,,
0.39,0.029,19,976,219,,,,1.0,,,
0.48,0.029,20,219,11,193,,,0.85,0.15,,
0.44,0.026,21,11,,,,,,,,
0.5,0.03,21,193,,,,,,,,
0.43,0.034,18,280,236,556,,,0.51,0.49,,
0.41,0.031,19,236,618,556,12,,0.6,0.17,0.23,
0.38,0.027,20,618,56,362,,,0.2,0.8,,
0.43,0.031,21,56,,,,,,,,
0.43,0.023,21,362,,,,,,,,
0.44,0.031,20,556,16,,,,1.0,,,
0.45,0.028,21,16,,,,,,,,
0.46,0.027,20,12,48,,,,1.0,,,
0.48,0.032,21,48,,,,,,,,
0.44,0.031,19,556,9,199,460,,0.38,0.2,0.42,
0.47,0.028,20,9,121,257,508,,0.08,0.9,0.01,
0.5,0.032,21,121,,,,,,,,
0.51,0.032,21,257,,,,,,,,
0.56,0.031,21,508,,,,,,,,
0.48,0.034,20,199,377,,,,1.0,,,
0.57,0.033,21,377,,,,,,,,
0.41,0.034,20,460,280,,,,1.0,,,
0.43,0.034,21,280,,,,,,,,
0.5,0.027,16,250,358,,,,1.0,,,
0.58,0.029,17,358,,,,,,,,
0.51,0.029,16,187,,,,,,,,
0.43,0.026,14,376,410,250,410,,0.74,0.18,0.08,
0.48,0.03,15,410,358,,,,1.0,,,
0.58,0.029,16,358,,,,,,,,
0.5,0.027,15,250,604,,,,1.0,,,
0.54,0.027,16,604,,,,,,,,
0.48,0.03,15,410,220,20,216,,0.61,0.16,0.23,
0.56,0.027,16,220,,,,,,,,
0.44,0.03,16,20,379,33,,,0.46,0.54,,
0.45,0.027,17,379,55,147,170,,0.25,0.35,0.39,
0.5,0.029,18,55,132,,,,1.0,,,
0.45,0.032,19,132,196,232,184,,0.4,0.33,0.27,
0.41,0.03,20,196,379,8,,,1.0,0.0,,
0.45,0.027,21,379,,,,,,,,
0.42,0.03,21,8,,,,,,,,
0.5,0.031,20,232,231,138,,,0.49,0.51,,
0.57,0.029,21,231,,,,,,,,
0.47,0.035,21,138,,,,,,,,
0.45,0.029,20,184,66,,,,1.0,,,
0.43,0.027,21,66,,,,,,,,
0.54,0.025,18,147,,,,,,,,
0.53,0.03,18,170,,,,,,,,
0.41,0.029,17,33,289,133,17,,0.53,0.33,0.14,
0.47,0.027,18,289,239,12,135,,0.21,0.43,0.36,
0.44,0.024,19,239,66,371,250,,0.14,0.45,0.41,
0.43,0.027,20,66,501,235,32,,0.37,0.37,0.27,
0.39,0.025,21,501,,,,,,,,
0.46,0.028,21,235,,,,,,,,
0.5,0.028,21,32,,,,,,,,
0.51,0.027,20,371,,,,,,,,
0.5,0.027,20,250,447,,,,1.0,,,
0.61,0.027,21,447,,,,,,,,
0.46,0.027,19,12,36,309,14,,0.13,0.59,0.28,
0.5,0.024,20,36,143,,,,1.0,,,
0.55,0.026,21,143,,,,,,,,
0.45,0.031,20,309,194,289,,,0.59,0.41,,
0.53,0.029,21,194,,,,,,,,
0.47,0.027,21,289,,,,,,,,
0.5,0.026,20,14,480,365,494,,0.42,0.29,0.29,
0.53,0.026,21,480,,,,,,,,
0.5,0.023,21,365,,,,,,,,
0.6,0.027,21,494,,,,,,,,
0.55,0.029,19,135,,,,,,,,
0.48,0.028,18,133,32,241,621,,0.3,0.36,0.34,
0.5,0.028,19,32,963,1069,39,,0.58,0.14,0.28,
0.59,0.03,20,963,,,,,,,,
0.6,0.033,20,1069,,,,,,,,
0.51,0.031,20,39,,,,,,,,
0.46,0.025,19,241,355,498,,,0.43,0.57,,
0.55,0.027,20,355,,,,,,,,
0.52,0.023,20,498,,,,,,,,
0.57,0.027,19,621,,,,,,,,
0.48,0.033,18,17,214,,,,1.0,,,
0.46,0.034,19,214,170,189,410,,0.08,0.31,0.61,
0.53,0.03,20,170,,,,,,,,
