V1,V2,V3,State,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
0.53,0.015,15,369,,,,,,,,
0.41,0.014,14,77,284,,,,1.0,,,
0.36,0.013,15,284,263,251,,,0.33,0.67,,
0.4,0.012,16,263,,,,,,,,
0.33,0.015,16,251,,,,,,,,
0.45,0.022,11,140,200,25,494,,0.22,0.46,0.32,
0.49,0.021,12,200,24,,,,1.0,,,
0.44,0.019,13,24,71,24,,,0.36,0.64,,
0.48,0.018,14,71,208,,,,1.0,,,
0.54,0.017,15,208,,,,,,,,
0.44,0.019,14,24,50,822,,,0.63,0.37,,
0.44,0.021,15,50,135,472,,,0.32,0.68,,
0.5,0.024,16,135,,,,,,,,
0.49,0.022,16,472,,,,,,,,
0.4,0.022,15,822,385,,,,1.0,,,
0.41,0.023,16,385,,,,,,,,
0.46,0.02,12,25,125,416,513,,0.47,0.07,0.46,
0.43,0.02,13,125,352,352,385,,0.32,0.56,0.13,
0.42,0.021,14,352,367,,,,1.0,,,
0.48,0.024,15,367,164,487,160,,0.29,0.23,0.48,
0.5,0.025,16,164,,,,,,,,
0.5,0.028,16,487,,,,,,,,
0.47,0.027,16,160,,,,,,,,
0.42,0.021,14,352,490,,,,1.0,,,
0.46,0.024,15,490,161,,,,1.0,,,
0.51,0.025,16,161,,,,,,,,
0.41,0.023,14,385,66,455,23,,0.09,0.42,0.49,
0.41,0.02,15,66,88,,,,1.0,,,
0.38,0.019,16,88,,,,,,,,
0.38,0.022,15,455,22,,,,1.0,,,
0.34,0.019,16,22,,,,,,,,
0.39,0.02,15,23,452,122,33,,0.07,0.5,0.43,
0.39,0.023,16,452,,,,,,,,
0.38,0.021,16,122,,,,,,,,
0.46,0.021,16,33,,,,,,,,
0.53,0.02,13,416,,,,,,,,
0.55,0.021,13,513,,,,,,,,
0.49,0.025,12,494,391,,,,1.0,,,
0.5,0.023,13,391,706,493,490,,0.52,0.08,0.4,
0.52,0.027,14,706,,,,,,,,
0.59,0.027,14,493,,,,,,,,
0.46,0.024,14,490,172,513,,,0.18,0.82,,
0.53,0.023,15,172,,,,,,,,
0.55,0.021,15,513,,,,,,,,
0.39,0.022,10,81,35,360,354,,0.37,0.43,0.2,
0.47,0.022,11,35,472,26,,,0.54,0.46,,
0.49,0.022,12,472,855,359,130,,0.52,0.1,0.38,
0.56,0.02,13,855,,,,,,,,
0.55,0.025,13,359,,,,,,,,
0.46,0.023,13,130,156,,,,1.0,,,
0.49,0.026,14,156,770,853,508,,0.38,0.32,0.29,
0.54,0.024,15,770,,,,,,,,
0.56,0.023,15,853,,,,,,,,
0.45,0.025,15,508,149,,,,1.0,,,
0.42,0.027,16,149,,,,,,,,
0.48,0.02,12,26,24,415,,,0.59,0.41,,
0.44,0.019,13,24,540,200,205,,0.01,0.36,0.64,
0.5,0.021,14,540,124,212,,,0.89,0.11,,
0.47,0.024,15,124,28,,,,1.0,,,
0.46,0.022,16,28,,,,,,,,
0.51,0.024,15,212,,,,,,,,
0.49,0.021,14,200,196,,,,1.0,,,
0.45,0.019,15,196,29,346,,,0.49,0.51,,
0.44,0.018,16,29,,,,,,,,
0.49,0.017,16,346,,,,,,,,
0.46,0.017,14,205,51,24,,,0.86,0.14,,
0.43,0.017,15,51,132,34,,,0.44,0.56,,
0.47,0.017,16,132,,,,,,,,
0.41,0.016,16,34,,,,,,,,
0.44,0.019,15,24,184,182,329,,0.34,0.38,0.28,
0.48,0.021,16,184,,,,,,,,
0.52,0.019,16,182,,,,,,,,
0.44,0.017,16,329,,,,,,,,
0.55,0.02,13,415,,,,,,,,
0.4,0.025,11,360,365,170,,,0.72,0.28,,
0.43,0.024,12,365,134,472,393,,0.55,0.37,0.08,
0.44,0.023,13,134,522,140,160,,0.07,0.48,0.46,
0.51,0.023,14,522,,,,,,,,
0.45,0.022,14,140,353,523,33,,0.49,0.23,0.29,
0.5,0.019,15,353,417,1170,,,0.13,0.87,,
0.56,0.021,16,417,,,,,,,,
0.56,0.017,16,1170,,,,,,,,
0.48,0.022,15,523,186,480,,,0.43,0.57,,
0.52,0.023,16,186,,,,,,,,
0.45,0.026,16,480,,,,,,,,
0.46,0.021,15,33,361,,,,1.0,,,
0.53,0.021,16,361,,,,,,,,
0.47,0.027,14,160,163,,,,1.0,,,
0.52,0.03,15,163,,,,,,,,
0.49,0.022,13,472,454,540,1171,,0.44,0.56,0.0,
0.45,0.021,14,454,512,,,,1.0,,,
0.48,0.023,15,512,502,459,,,0.33,0.67,,
0.53,0.025,16,502,,,,,,,,
0.48,0.026,16,459,,,,,,,,
0.5,0.021,14,540,196,515,,,0.48,0.52,,
0.45,0.019,15,196,326,,,,1.0,,,
0.5,0.018,16,326,,,,,,,,
0.55,0.019,15,515,,,,,,,,
0.59,0.021,14,1171,,,,,,,,
0.49,0.024,13,393,585,213,158,,0.3,0.09,0.61,
0.51,0.027,14,585,,,,,,,,
0.54,0.022,14,213,,,,,,,,
0.44,0.024,14,158,490,355,,,0.44,0.56,,
0.46,0.024,15,490,706,28,,,0.33,0.67,,
0.52,0.027,16,706,,,,,,,,
0.46,0.022,16,28,,,,,,,,
0.4,0.023,15,355,185,355,,,0.14,0.86,,
0.46,0.026,16,185,,,,,,,,
0.4,0.023,16,355,,,,,,,,
0.43,0.027,12,170,465,705,141,,0.5,0.1,0.4,
0.52,0.029,13,465,,,,,,,,
0.5,0.03,13,705,669,574,,,0.49,0.51,,
0.52,0.034,14,669,,,,,,,,
0.55,0.033,14,574,,,,,,,,
0.41,0.029,13,141,746,494,150,,0.36,0.4,0.24,
0.39,0.031,14,746,835,838,544,,0.33,0.54,0.13,
0.36,0.027,15,835,536,,,,1.0,,,
0.4,0.029,16,536,,,,,,,,
0.47,0.034,15,838,440,997,815,,0.42,0.35,0.23,
0.47,0.037,16,440,,,,,,,,
0.56,0.037,16,997,,,,,,,,
0.53,0.037,16,815,,,,,,,,
0.39,0.033,15,544,462,671,,,0.35,0.65,,
0.46,0.029,16,462,,,,,,,,
0.43,0.033,16,671,,,,,,,,
0.49,0.025,14,494,523,130,,,0.56,0.44,,
0.48,0.022,15,523,771,210,,,0.68,0.32,,
0.55,0.026,16,771,,,,,,,,
0.44,0.02,16,210,,,,,,,,
0.46,0.023,15,130,361,523,,,0.79,0.21,,
0.53,0.021,16,361,,,,,,,,
0.48,0.022,16,523,,,,,,,,
0.38,0.031,14,150,149,671,,,0.44,0.56,,
0.42,0.027,15,149,143,,,,1.0,,,
0.4,0.03,16,143,,,,,,,,
0.43,0.033,15,671,671,744,,,0.89,0.11,,
0.43,0.033,16,671,,,,,,,,
0.4,0.037,16,744,,,,,,,,
0.47,0.023,11,354,771,210,,,0.23,0.77,,
0.55,0.026,12,771,,,,,,,,
0.44,0.02,12,210,523,19,28,,0.11,0.09,0.8,
0.48,0.022,13,523,184,,,,1.0,,,
0.48,0.021,14,184,572,,,,1.0,,,
0.56,0.025,15,572,,,,,,,,
0.43,0.023,13,19,140,,,,1.0,,,
0.45,0.022,14,140,189,351,861,,0.14,0.61,0.25,
0.42,0.023,15,189,28,,,,1.0,,,
0.46,0.022,16,28,,,,,,,,
0.46,0.019,15,351,32,,,,1.0,,,
0.42,0.018,16,32,,,,,,,,
0.48,0.025,15,861,459,28,535,,0.01,0.54,0.45,
0.48,0.026,16,459,,,,,,,,
0.46,0.022,16,28,,,,,,,,
0.47,0.029,16,535,,,,,,,,
0.46,0.022,13,28,50,492,25,,0.23,0.66,0.11,
0.44,0.021,14,50,391,388,,,0.8,0.2,,
0.5,0.023,15,391,54,,,,1.0,,,
0.52,0.02,16,54,,,,,,,,
0.42,0.024,15,388,357,,,,1.0,,,
0.43,0.021,16,357,,,,,,,,
0.53,0.024,14,492,,,,,,,,
0.46,0.02,14,25,24,,,,1.0,,,
0.44,0.019,15,24,128,54,,,0.26,0.74,,
0.41,0.022,16,128,,,,,,,,
0.52,0.02,16,54,,,,,,,,
0.37,0.02,9,103,404,100,37,,0.07,0.75,0.18,
0.35,0.023,10,404,822,,,,1.0,,,
0.4,0.022,11,822,362,33,,,0.89,0.11,,
0.4,0.02,12,362,357,,,,1.0,,,
0.43,0.021,13,357,366,,,,1.0,,,
0.41,0.021,14,366,134,125,,,0.46,0.54,,
0.44,0.023,15,134,204,,,,1.0,,,
0.53,0.022,16,204,,,,,,,,
0.43,0.02,15,125,200,356,,,0.43,0.57,,
0.49,0.021,16,200,,,,,,,,
0.52,0.022,16,356,,,,,,,,
0.46,0.021,12,33,196,54,454,,0.37,0.18,0.45,
0.45,0.019,13,196,788,540,,,0.17,0.83,,
0.53,0.018,14,788,,,,,,,,
0.5,0.021,14,540,117,351,,,0.53,0.47,,
0.5,0.02,15,117,996,495,,,0.7,0.3,,
0.53,0.019,16,996,,,,,,,,
0.55,0.023,16,495,,,,,,,,
0.46,0.019,15,351,196,,,,1.0,,,
0.45,0.019,16,196,,,,,,,,
0.52,0.02,13,54,,,,,,,,
0.45,0.021,13,454,130,162,,,0.38,0.62,,
0.46,0.023,14,130,35,,,,1.0,,,
0.47,0.022,15,35,35,35,,,0.83,0.17,,
0.47,0.022,16,35,,,,,,,,
0.47,0.022,16,35,,,,,,,,
0.51,0.022,14,162,,,,,,,,
0.34,0.021,10,100,505,,,,1.0,,,
0.31,0.021,11,505,382,,,,1.0,,,
0.33,0.022,12,382,378,23,,,0.95,0.05,,
0.35,0.021,13,378,378,53,,,0.0,1.0,,
0.35,0.021,14,378,383,81,44,,0.23,0.32,0.45,
0.34,0.023,15,383,452,,,,1.0,,,
0.39,0.023,16,452,,,,,,,,
0.39,0.022,15,81,405,509,,,0.16,0.84,,
0.41,0.025,16,405,,,,,,,,
0.42,0.025,16,509,,,,,,,,
0.37,0.019,15,44,44,380,,,0.23,0.77,,
0.37,0.019,16,44,,,,,,,,
0.4,0.018,16,380,,,,,,,,
0.36,0.024,14,53,125,470,128,,0.09,0.31,0.6,
0.43,0.02,15,125,410,352,,,0.23,0.77,,
0.4,0.019,16,410,,,,,,,,
0.42,0.021,16,352,,,,,,,,
0.37,0.024,15,470,355,601,471,,0.43,0.18,0.39,
0.4,0.023,16,355,,,,,,,,
0.34,0.026,16,601,,,,,,,,
0.4,0.024,16,471,,,,,,,,
0.41,0.022,15,128,19,367,571,,0.85,0.07,0.09,
0.43,0.023,16,19,,,,,,,,
0.48,0.024,16,367,,,,,,,,
0.41,0.024,16,571,,,,,,,,
0.39,0.02,13,23,102,,,,1.0,,,
0.35,0.018,14,102,328,,,,1.0,,,
0.39,0.019,15,328,81,366,,,0.57,0.43,,
0.39,0.022,16,81,,,,,,,,
0.41,0.021,16,366,,,,,,,,
0.39,0.021,10,37,328,35,55,,0.2,0.33,0.47,
0.39,0.019,11,328,43,,,,1.0,,,
0.42,0.017,12,43,44,205,380,,0.42,0.2,0.38,
0.37,0.019,13,44,62,109,,,0.73,0.27,,
0.36,0.019,14,62,101,38,,,0.1,0.9,,
0.43,0.019,15,101,328,51,89,,0.19,0.47,0.34,
0.39,0.019,16,328,,,,,,,,
0.43,0.017,16,51,,,,,,,,
0.41,0.019,16,89,,,,,,,,
0.35,0.017,15,38,63,,,,1.0,,,
0.37,0.015,16,63,,,,,,,,
0.43,0.018,14,109,279,46,126,,0.47,0.28,0.25,
0.48,0.017,15,279,48,1172,,,0.06,0.94,,
0.45,0.018,16,48,,,,,,,,
0.56,0.016,16,1172,,,,,,,,
0.44,0.016,15,46,202,182,254,,0.36,0.44,0.19,
0.46,0.015,16,202,,,,,,,,
0.52,0.019,16,182,,,,,,,,
0.43,0.015,16,254,,,,,,,,
0.41,0.018,15,126,121,101,,,0.62,0.38,,
0.46,0.016,16,121,,,,,,,,
0.43,0.019,16,101,,,,,,,,
0.46,0.017,13,205,351,,,,1.0,,,
0.46,0.019,14,351,132,,,,1.0,,,
0.47,0.017,15,132,119,963,,,0.32,0.68,,
0.43,0.016,16,119,,,,,,,,
0.52,0.017,16,963,,,,,,,,
0.4,0.018,13,380,256,,,,1.0,,,
0.36,0.017,14,256,301,,,,1.0,,,
0.33,0.016,15,301,60,,,,1.0,,,
0.33,0.017,16,60,,,,,,,,
0.47,0.022,11,35,158,770,361,,0.18,0.35,0.47,
0.44,0.024,12,158,471,502,585,,0.43,0.31,0.25,
0.4,0.024,13,471,822,,,,1.0,,,
0.4,0.022,14,822,358,,,,1.0,,,
0.43,0.022,15,358,472,490,471,,0.41,0.56,0.03,
0.49,0.022,16,472,,,,,,,,
0.46,0.024,16,490,,,,,,,,
0.4,0.024,16,471,,,,,,,,
0.53,0.025,13,502,,,,,,,,
0.51,0.027,13,585,,,,,,,,
0.54,0.024,12,770,,,,,,,,
0.53,0.021,12,361,,,,,,,,
0.42,0.022,11,55,20,781,509,,0.4,0.25,0.35,
0.51,0.02,12,20,,,,,,,,
0.38,0.023,12,781,130,,,,1.0,,,
0.46,0.023,13,130,204,,,,1.0,,,
0.53,0.022,14,204,,,,,,,,
0.42,0.025,12,509,384,27,157,,0.04,0.25,0.71,
0.41,0.026,13,384,539,387,609,,0.44,0.44,0.12,
0.42,0.029,14,539,671,736,518,,0.0,0.55,0.45,
0.43,0.033,15,671,554,,,,1.0,,,
0.51,0.037,16,554,,,,,,,,
0.44,0.033,15,736,554,643,666,,0.46,0.49,0.05,
0.51,0.037,16,554,,,,,,,,
0.45,0.038,16,643,,,,,,,,
0.44,0.035,16,666,,,,,,,,
0.42,0.026,15,518,173,123,,,0.66,0.34,,
0.45,0.023,16,173,,,,,,,,
0.4,0.026,16,123,,,,,,,,
0.44,0.025,14,387,585,159,,,0.59,0.41,,
0.51,0.027,15,585,,,,,,,,
0.44,0.029,15,159,809,919,167,,0.2,0.09,0.71,
0.48,0.033,16,809,,,,,,,,
0.41,0.032,16,919,,,,,,,,
0.48,0.03,16,167,,,,,,,,
0.41,0.03,14,609,185,519,,,0.32,0.68,,
0.46,0.026,15,185,476,537,458,,0.1,0.34,0.56,
0.48,0.028,16,476,,,,,,,,
0.45,0.028,16,537,,,,,,,,
0.48,0.029,16,458,,,,,,,,
0.49,0.03,15,519,881,869,,,0.43,0.57,,
0.6,0.031,16,881,,,,,,,,
0.49,0.032,16,869,,,,,,,,
0.5,0.022,13,27,789,,,,1.0,,,
0.46,0.025,14,789,27,588,,,0.55,0.45,,
0.5,0.022,15,27,140,495,,,0.31,0.69,,
0.45,0.022,16,140,,,,,,,,
0.55,0.023,16,495,,,,,,,,
0.5,0.026,15,588,503,1143,,,0.59,0.41,,
0.51,0.03,16,503,,,,,,,,
0.6,0.023,16,1143,,,,,,,,
0.39,0.026,13,157,570,,,,1.0,,,
0.36,0.028,14,570,450,,,,1.0,,,
0.37,0.025,15,450,524,19,475,,0.5,0.12,0.38,
0.44,0.027,16,524,,,,,,,,
0.43,0.023,16,19,,,,,,,,
0.38,0.027,16,475,,,,,,,,
0.42,0.016,8,47,126,,,,1.0,,,
0.41,0.018,9,126,103,195,,,0.62,0.38,,
0.37,0.02,10,103,455,,,,1.0,,,
0.38,0.022,11,455,419,355,571,,0.58,0.12,0.3,
0.45,0.02,12,419,523,,,,1.0,,,
0.48,0.022,13,523,790,367,52,,0.36,0.41,0.23,
0.56,0.022,14,790,,,,,,,,
0.48,0.024,14,367,514,469,499,,0.7,0.09,0.21,
0.58,0.024,15,514,,,,,,,,
0.57,0.027,15,469,,,,,,,,
0.49,0.027,15,499,545,418,,,0.61,0.39,,
0.45,0.031,16,545,,,,,,,,
0.52,0.024,16,418,,,,,,,,
0.44,0.022,14,52,522,,,,1.0,,,
0.51,0.023,15,522,,,,,,,,
0.4,0.023,12,355,393,,,,1.0,,,
0.49,0.024,13,393,459,512,572,,0.53,0.38,0.09,
0.48,0.026,14,459,480,161,,,0.13,0.87,,
0.45,0.026,15,480,530,,,,1.0,,,
0.42,0.03,16,530,,,,,,,,
0.51,0.025,15,161,,,,,,,,
0.48,0.023,14,512,33,,,,1.0,,,
0.46,0.021,15,33,540,,,,1.0,,,
0.5,0.021,16,540,,,,,,,,
0.56,0.025,14,572,,,,,,,,
0.41,0.024,12,571,455,363,36,,0.54,0.4,0.06,
0.38,0.022,13,455,360,36,,,0.53,0.47,,
0.4,0.025,14,360,490,19,,,0.12,0.88,,
0.46,0.024,15,490,28,,,,1.0,,,
0.46,0.022,16,28,,,,,,,,
0.43,0.023,15,19,501,162,,,0.77,0.23,,
0.44,0.026,16,501,,,,,,,,
0.51,0.022,16,162,,,,,,,,
0.45,0.024,14,36,861,36,,,0.5,0.5,,
0.48,0.025,15,861,522,,,,1.0,,,
0.51,0.023,16,522,,,,,,,,
0.45,0.024,15,36,367,149,,,0.55,0.45,,
0.48,0.024,16,367,,,,,,,,
0.42,0.027,16,149,,,,,,,,
0.49,0.023,13,363,771,,,,1.0,,,
0.55,0.026,14,771,,,,,,,,
0.45,0.024,13,36,358,164,160,,0.44,0.29,0.27,
0.43,0.022,14,358,19,472,410,,0.34,0.27,0.4,
0.43,0.023,15,19,50,127,366,,0.08,0.3,0.62,
0.44,0.021,16,50,,,,,,,,
0.42,0.02,16,127,,,,,,,,
0.41,0.021,16,366,,,,,,,,
0.49,0.022,15,472,418,,,,1.0,,,
0.52,0.024,16,418,,,,,,,,
0.4,0.019,15,410,329,78,,,0.96,0.04,,
0.44,0.017,16,329,,,,,,,,
0.38,0.017,16,78,,,,,,,,
0.5,0.025,14,164,706,993,,,0.64,0.36,,
0.52,0.027,15,706,,,,,,,,
0.6,0.025,15,993,,,,,,,,
0.47,0.027,14,160,520,,,,1.0,,,
0.47,0.025,15,520,535,588,,,0.83,0.17,,
0.47,0.029,16,535,,,,,,,,
0.5,0.026,16,588,,,,,,,,
0.46,0.018,10,195,180,29,,,0.6,0.4,,
0.47,0.02,11,180,186,392,472,,0.34,0.35,0.32,
0.52,0.023,12,186,,,,,,,,
0.51,0.019,12,392,,,,,,,,
0.49,0.022,12,472,494,,,,1.0,,,
0.49,0.025,13,494,393,522,,,0.91,0.09,,
0.49,0.024,14,393,479,36,28,,0.59,0.06,0.35,
0.51,0.026,15,479,,,,,,,,
0.45,0.024,15,36,186,492,27,,0.87,0.06,0.07,
0.52,0.023,16,186,,,,,,,,
0.53,0.024,16,492,,,,,,,,
0.5,0.022,16,27,,,,,,,,
0.46,0.022,15,28,391,480,502,,0.32,0.31,0.37,
0.5,0.023,16,391,,,,,,,,
0.45,0.026,16,480,,,,,,,,
0.53,0.025,16,502,,,,,,,,
0.51,0.023,14,522,,,,,,,,
0.44,0.018,11,29,182,,,,1.0,,,
0.52,0.019,12,182,,,,,,,,
0.37,0.02,8,103,102,100,126,,0.35,0.33,0.32,
0.35,0.018,9,102,57,108,194,,0.39,0.28,0.33,
0.4,0.016,10,57,139,79,,,0.14,0.86,,
0.39,0.018,11,139,108,103,,,0.86,0.14,,
0.39,0.016,12,108,32,,,,1.0,,,
0.42,0.018,13,32,50,,,,1.0,,,
0.44,0.021,14,50,523,,,,1.0,,,
0.48,0.022,15,523,134,,,,1.0,,,
0.44,0.023,16,134,,,,,,,,
0.37,0.02,12,103,44,15,,,0.35,0.65,,
0.37,0.019,13,44,89,39,126,,0.22,0.36,0.42,
0.41,0.019,14,89,362,180,,,0.54,0.46,,
0.4,0.02,15,362,88,205,37,,0.2,0.12,0.68,
0.38,0.019,16,88,,,,,,,,
0.46,0.017,16,205,,,,,,,,
0.39,0.021,16,37,,,,,,,,
0.47,0.02,15,180,492,345,,,0.59,0.41,,
0.53,0.024,16,492,,,,,,,,
0.56,0.018,16,345,,,,,,,,
0.35,0.02,14,39,192,32,23,,0.07,0.37,0.56,
0.4,0.021,15,192,206,,,,1.0,,,
0.36,0.02,16,206,,,,,,,,
0.42,0.018,15,32,25,47,191,,0.31,0.4,0.3,
0.46,0.02,16,25,,,,,,,,
0.42,0.016,16,47,,,,,,,,
0.41,0.017,16,191,,,,,,,,
0.39,0.02,15,23,52,55,206,,0.14,0.24,0.62,
0.44,0.022,16,52,,,,,,,,
0.42,0.022,16,55,,,,,,,,
0.36,0.02,16,206,,,,,,,,
0.41,0.018,14,126,351,,,,1.0,,,
0.46,0.019,15,351,162,,,,1.0,,,
0.51,0.022,16,162,,,,,,,,
0.35,0.019,13,15,328,,,,1.0,,,
0.39,0.019,14,328,451,46,,,0.52,0.48,,
0.36,0.021,15,451,488,,,,1.0,,,
0.33,0.021,16,488,,,,,,,,
0.44,0.016,15,46,341,87,346,,0.11,0.19,0.71,
0.49,0.015,16,341,,,,,,,,
0.41,0.015,16,87,,,,,,,,
0.49,0.017,16,346,,,,,,,,
0.36,0.014,11,79,85,106,56,,0.3,0.57,0.13,
0.37,0.016,12,85,250,,,,1.0,,,
0.4,0.015,13,250,327,92,350,,0.17,0.15,0.68,
0.47,0.014,14,327,325,,,,1.0,,,
0.49,0.012,15,325,396,349,338,,0.49,0.33,0.18,
0.5,0.012,16,396,,,,,,,,
0.52,0.015,16,349,,,,,,,,
0.57,0.012,16,338,,,,,,,,
0.36,0.015,14,92,72,,,,1.0,,,
0.38,0.016,15,72,139,,,,1.0,,,
0.39,0.018,16,139,,,,,,,,
0.48,0.016,14,350,133,788,,,0.56,0.44,,
0.47,0.016,15,133,48,,,,1.0,,,
0.45,0.018,16,48,,,,,,,,
0.53,0.018,15,788,,,,,,,,
0.4,0.014,12,106,116,323,1014,,0.14,0.18,0.68,
0.47,0.015,13,116,341,,,,1.0,,,
0.49,0.015,14,341,1142,,,,1.0,,,
0.55,0.014,15,1142,,,,,,,,
0.36,0.012,13,323,252,,,,1.0,,,
0.41,0.013,14,252,787,,,,1.0,,,
0.45,0.012,15,787,1145,1173,93,,0.68,0.13,0.19,
0.51,0.013,16,1145,,,,,,,,
0.52,0.012,16,1173,,,,,,,,
0.42,0.014,16,93,,,,,,,,
0.45,0.013,13,1014,97,,,,1.0,,,
0.48,0.014,14,97,349,337,113,,0.73,0.17,0.1,
0.52,0.015,15,349,,,,,,,,
0.53,0.014,15,337,,,,,,,,
0.42,0.013,15,113,1014,324,,,0.7,0.3,,
0.45,0.013,16,1014,,,,,,,,
0.4,0.011,16,324,,,,,,,,
0.33,0.014,12,56,239,,,,1.0,,,
0.37,0.013,13,239,295,113,336,,0.18,0.45,0.37,
0.39,0.014,14,295,302,57,255,,0.29,0.21,0.5,
0.38,0.012,15,302,265,,,,1.0,,,
0.37,0.012,16,265,,,,,,,,
0.4,0.016,15,57,87,295,,,0.78,0.22,,
0.41,0.015,16,87,,,,,,,,
0.39,0.014,16,295,,,,,,,,
0.44,0.012,15,255,90,,,,1.0,,,
0.44,0.014,16,90,,,,,,,,
0.42,0.013,14,113,280,,,,1.0,,,
0.38,0.015,15,280,42,,,,1.0,,,
0.39,0.015,16,42,,,,,,,,
0.41,0.011,14,336,263,336,324,,0.37,0.58,0.05,
0.4,0.012,15,263,959,,,,1.0,,,
0.37,0.011,16,959,,,,,,,,
0.41,0.011,15,336,98,265,,,0.48,0.52,,
0.48,0.012,16,98,,,,,,,,
0.37,0.012,16,265,,,,,,,,
0.4,0.011,15,324,265,284,,,0.59,0.41,,
0.37,0.012,16,265,,,,,,,,
0.36,0.013,16,284,,,,,,,,
0.39,0.016,10,108,74,,,,1.0,,,
0.44,0.015,11,74,132,42,205,,0.39,0.31,0.3,
0.47,0.017,12,132,43,205,326,,0.61,0.29,0.1,
0.42,0.017,13,43,181,,,,1.0,,,
0.47,0.019,14,181,791,351,203,,0.04,0.38,0.58,
0.55,0.017,15,791,,,,,,,,
0.46,0.019,15,351,128,25,,,0.16,0.84,,
0.41,0.022,16,128,,,,,,,,
0.46,0.02,16,25,,,,,,,,
0.49,0.019,15,203,523,1013,,,0.42,0.58,,
0.48,0.022,16,523,,,,,,,,
0.55,0.018,16,1013,,,,,,,,
0.46,0.017,13,205,43,195,1141,,0.5,0.26,0.24,
0.42,0.017,14,43,89,420,,,0.75,0.25,,
0.41,0.019,15,89,45,,,,1.0,,,
0.45,0.017,16,45,,,,,,,,
0.48,0.015,15,420,962,,,,1.0,,,
0.51,0.014,16,962,,,,,,,,
0.46,0.018,14,195,111,996,,,0.65,0.35,,
0.51,0.017,15,111,,,,,,,,
0.53,0.019,15,996,,,,,,,,
0.53,0.017,14,1141,,,,,,,,
0.5,0.018,13,326,372,184,,,0.6,0.4,,
0.47,0.018,14,372,279,346,,,0.64,0.36,,
0.48,0.017,15,279,132,180,1140,,0.07,0.48,0.45,
0.47,0.017,16,132,,,,,,,,
0.47,0.02,16,180,,,,,,,,
0.57,0.02,16,1140,,,,,,,,
0.49,0.017,15,346,420,412,203,,0.31,0.35,0.34,
0.48,0.015,16,420,,,,,,,,
0.56,0.019,16,412,,,,,,,,
0.49,0.019,16,203,,,,,,,,
0.48,0.021,14,184,181,857,,,0.58,0.42,,
0.47,0.019,15,181,71,392,27,,0.34,0.12,0.54,
0.48,0.018,16,71,,,,,,,,
0.51,0.019,16,392,,,,,,,,
0.5,0.022,16,27,,,,,,,,
0.54,0.019,15,857,,,,,,,,
0.39,0.015,12,42,250,99,119,,0.54,0.07,0.39,
0.4,0.015,13,250,74,,,,1.0,,,
0.44,0.015,14,74,247,341,,,0.61,0.39,,
0.49,0.013,15,247,1165,112,,,0.55,0.45,,
0.56,0.015,16,1165,,,,,,,,
0.43,0.014,16,112,,,,,,,,
0.49,0.015,15,341,105,332,121,,0.15,0.66,0.19,
0.49,0.018,16,105,,,,,,,,
0.55,0.015,16,332,,,,,,,,
0.46,0.016,16,121,,,,,,,,
0.35,0.016,13,99,370,82,,,0.44,0.56,,
0.32,0.014,14,370,291,59,323,,0.37,0.3,0.33,
0.32,0.015,15,291,294,214,302,,0.33,0.26,0.42,
0.33,0.013,16,294,,,,,,,,
0.31,0.014,16,214,,,,,,,,
0.38,0.012,16,302,,,,,,,,
0.38,0.014,15,59,258,254,,,0.07,0.93,,
0.35,0.013,16,258,,,,,,,,
0.43,0.015,16,254,,,,,,,,
0.36,0.012,15,323,215,,,,1.0,,,
0.32,0.013,16,215,,,,,,,,
0.39,0.017,14,82,93,84,,,0.43,0.57,,
0.42,0.014,15,93,107,,,,1.0,,,
0.45,0.014,16,107,,,,,,,,
0.36,0.016,15,84,305,87,102,,0.21,0.38,0.41,
0.42,0.015,16,305,,,,,,,,
0.41,0.015,16,87,,,,,,,,
0.35,0.018,16,102,,,,,,,,
0.43,0.016,13,119,372,962,,,0.48,0.52,,
0.47,0.018,14,372,788,32,,,0.66,0.34,,
0.53,0.018,15,788,,,,,,,,
0.42,0.018,15,32,410,51,205,,0.31,0.45,0.24,
0.4,0.019,16,410,,,,,,,,
0.43,0.017,16,51,,,,,,,,
0.46,0.017,16,205,,,,,,,,
0.51,0.014,14,962,,,,,,,,
0.46,0.017,12,205,416,48,857,,0.68,0.19,0.13,
0.53,0.02,13,416,,,,,,,,
0.45,0.018,13,48,330,786,419,,0.35,0.03,0.62,
0.52,0.021,14,330,,,,,,,,
0.54,0.02,14,786,,,,,,,,
0.45,0.02,14,419,512,788,330,,0.41,0.22,0.37,
0.48,0.023,15,512,520,492,,,0.69,0.31,,
0.47,0.025,16,520,,,,,,,,
0.53,0.024,16,492,,,,,,,,
0.53,0.018,15,788,,,,,,,,
0.52,0.021,15,330,,,,,,,,
0.54,0.019,13,857,,,,,,,,
0.38,0.02,10,194,29,24,357,,0.06,0.76,0.19,
0.44,0.018,11,29,48,,,,1.0,,,
0.45,0.018,12,48,410,,,,1.0,,,
0.4,0.019,13,410,41,44,,,0.27,0.73,,
0.37,0.022,14,41,582,66,,,0.5,0.5,,
0.35,0.024,15,582,509,601,,,0.07,0.93,,
0.42,0.025,16,509,,,,,,,,
0.34,0.026,16,601,,,,,,,,
0.41,0.02,15,66,125,,,,1.0,,,
0.43,0.02,16,125,,,,,,,,
